Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
1102.68421052632	2.27194542807142e-4
1103.68144044322	2.32136304176455e-4
1104.67867036012	2.19446125986151e-4
1105.67590027701	2.28293715811285e-4
1106.67313019391	2.19668972019868e-4
1107.67036011081	2.19656926288316e-4
1108.66759002771	2.21957661014797e-4
1109.6648199446	2.04235378468537e-4
1110.6620498615	1.88648201839915e-4
1111.6592797784	1.84721293353879e-4
1112.6565096953	1.8577830629759e-4
1113.6537396122	1.76891567844911e-4
1114.65096952909	1.91743954848846e-4
1115.64819944599	1.79318782752691e-4
1116.64542936289	1.74458330071355e-4
1117.64265927979	1.68447510026778e-4
1118.63988919668	1.72847213476241e-4
1119.63711911358	1.62542090133284e-4
1120.63434903048	1.62213843948485e-4
1121.63157894738	1.62713741807904e-4
1122.62880886427	1.53107270894978e-4
1123.62603878117	1.35604822949546e-4
1124.62326869807	1.32563275732601e-4
1125.62049861497	1.36333589708458e-4
1126.61772853186	1.39034845009052e-4
1127.61495844876	1.42440775605453e-4
1128.61218836566	1.26353701117412e-4
1129.60941828256	1.19445474072192e-4
1130.60664819945	1.21797403157771e-4
1131.60387811635	1.29976454881754e-4
1132.60110803325	1.16187103687306e-4
1133.59833795015	1.26377792580517e-4
1134.59556786704	1.22764073114839e-4
1135.59279778394	1.24607070042335e-4
1136.59002770084	1.13229876591227e-4
1137.58725761774	1.30789541761531e-4
1138.58448753464	1.05794648790596e-4
1139.58171745153	1.10992381955395e-4
1140.57894736843	1.27338439671809e-4
1141.57617728533	1.06321649546007e-4
1142.57340720223	1.07399742519934e-4
1143.57063711912	1.00223497947676e-4
1144.56786703602	1.05580837055543e-4
1145.56509695292	1.06571598475716e-4
1146.56232686982	1.10989370522507e-4
1147.55955678671	9.82991923322029e-5
1148.55678670361	9.42367693662038e-5
1149.55401662051	8.85692526708663e-5
1150.55124653741	9.49324103633467e-5
1151.5484764543	8.69310331797592e-5
1152.5457063712	9.95941084740706e-5
1153.5429362881	8.63438037665867e-5
1154.540166205	9.03610552392648e-5
1155.53739612189	1.08797047379996e-4
1156.53462603879	1.05966300465215e-4
1157.53185595569	9.49354217962348e-5
1158.52908587259	8.88583502281205e-5
1159.52631578948	8.97376886314354e-5
1160.52354570638	1.06740238717448e-4
1161.52077562328	9.975070298425e-5
1162.51800554018	1.00392138189408e-4
1163.51523545708	9.35260712046206e-5
1164.51246537397	9.04423639272425e-5
1165.50969529087	1.102846952267e-4
1166.50692520777	9.86394842485542e-5
1167.50415512467	1.02524232674157e-4
1168.50138504156	9.5881011723087e-5
1169.49861495846	9.77240086505826e-5
1170.49584487536	9.1863760250409e-5
1171.49307479226	1.0843266400054e-4
1172.49030470915	1.25203333754172e-4
1173.48753462605	1.08803070245772e-4
1174.48476454295	1.03831194547577e-4
1175.48199445985	1.13669545792884e-4
1176.47922437674	9.71819507307309e-5
1177.47645429364	1.22511112752242e-4
1178.47368421054	1.08986767651944e-4
1179.47091412744	1.25052762109768e-4
1180.46814404433	1.10167249344065e-4
1181.46537396123	1.07194965083546e-4
1182.46260387813	1.02491106912389e-4
1183.45983379503	1.01906888932104e-4
1184.45706371192	1.1476570736414e-4
1185.45429362882	1.2420956090111e-4
1186.45152354572	1.08953641890175e-4
1187.44875346262	1.05126110689445e-4
1188.44598337952	1.04171486463929e-4
1189.44321329641	1.13190727963682e-4
1190.44044321331	1.12269229499934e-4
1191.43767313021	1.08474824060973e-4
1192.43490304711	1.08188737936607e-4
1193.432132964	1.10140146448073e-4
1194.4293628809	9.61490292501248e-5
1195.4265927978	1.0869767009469e-4
1196.4238227147	1.19731560196558e-4
1197.42105263159	1.12865493211771e-4
1198.41828254849	1.13651477195556e-4
1199.41551246539	1.07812308825599e-4
1200.41274238229	1.15602885707022e-4
1201.40997229918	1.15289696686663e-4
1202.40720221608	1.16295515271277e-4
1203.40443213298	1.15389073971969e-4
1204.40166204988	1.03087370624226e-4
1205.39889196677	1.22456906960257e-4
1206.39612188367	1.19638205777028e-4
1207.39335180057	1.10149180746737e-4
1208.39058171747	1.17626568607801e-4
1209.38781163436	1.07583439926106e-4
1210.38504155126	1.1093817616341e-4
1211.38227146816	1.04635247128691e-4
1212.37950138506	1.25344871099911e-4
1213.37673130195	1.0122931653229e-4
1214.37396121885	9.38452830907554e-5
1215.37119113575	1.05228499407639e-4
1216.36842105265	1.06695067224127e-4
1217.36565096955	1.27193890893182e-4
1218.36288088644	1.02180929324918e-4
1219.36011080334	1.03192770775308e-4
1220.35734072024	1.19297913860677e-4
1221.35457063714	1.01858706005895e-4
1222.35180055403	1.05186339347207e-4
1223.34903047093	9.97386572526978e-5
1224.34626038783	1.07496108372352e-4
1225.34349030473	9.75734370061793e-5
1226.34072022162	1.09059042041258e-4
1227.33795013852	1.0020241791746e-4
1228.33518005542	1.04812921669087e-4
1229.33240997232	8.7945886063037e-5
1230.32963988921	1.04162452165265e-4
1231.32686980611	8.34347595967163e-5
1232.32409972301	8.68105758642367e-5
1233.32132963991	8.76718456702231e-5
1234.3185595568	9.63056237603042e-5
1235.3157894737	7.68367101389669e-5
1236.3130193906	7.34127109452375e-5
1237.3102493075	8.29228160057453e-5
1238.30747922439	8.43110865671431e-5
1239.30470914129	9.53901481623326e-5
1240.30193905819	8.51723563731295e-5
1241.29916897509	9.06320841991906e-5
1242.29639889199	8.49705903696292e-5
1243.29362880888	1.02590484197695e-4
1244.29085872578	9.1165107820378e-5
1245.28808864268	1.07746057302061e-4
1246.28531855958	8.90781848289493e-5
1247.28254847647	1.24351098246849e-4
1248.27977839337	1.16738195905822e-4
1249.27700831027	1.36393818366219e-4
1250.27423822717	1.37453842742818e-4
1251.27146814406	1.54495541456375e-4
1252.26869806096	1.56133760947482e-4
1253.26592797786	1.61997020780544e-4
1254.26315789476	1.70287495521386e-4
1255.26038781165	1.86564290281375e-4
1256.25761772855	1.90620690381598e-4
1257.25484764545	2.20719962097803e-4
1258.25207756235	2.19644880556764e-4
1259.24930747924	2.27838989445187e-4
1260.24653739614	2.48006555496556e-4
1261.24376731304	2.48102921348974e-4
1262.24099722994	2.43531566224892e-4
1263.23822714683	2.7068565657657e-4
1264.23545706373	2.67879001124894e-4
1265.23268698063	2.82698262367059e-4
1266.22991689753	2.90841176896386e-4
1267.22714681443	3.05549015121693e-4
1268.22437673132	3.07385989183412e-4
1269.22160664822	3.03248280395212e-4
1270.21883656512	2.94620525170907e-4
1271.21606648202	3.12541562287779e-4
1272.21329639891	3.23807332722028e-4
1273.21052631581	3.21012723001904e-4
1274.20775623271	3.28372664980334e-4
1275.20498614961	3.25737661203278e-4
1276.2022160665	3.39093366061844e-4
1277.1994459834	3.41577798194497e-4
1278.1966759003	3.18404822120841e-4
1279.1939058172	3.32236333375721e-4
1280.19113573409	3.08220156093406e-4
1281.18836565099	3.04826271228557e-4
1282.18559556789	2.91307948994036e-4
1283.18282548479	2.80451733432563e-4
1284.18005540168	2.6743330905746e-4
1285.17728531858	2.65072345673217e-4
1286.17451523548	2.38686170707996e-4
1287.17174515238	2.62587913540564e-4
1288.16897506927	2.67210463023743e-4
1289.16620498617	2.73308614622074e-4
1290.16343490307	2.99511092181124e-4
1291.16066481997	2.83104805806948e-4
1292.15789473686	3.15896298525083e-4
1293.15512465376	3.23837447050909e-4
1294.15235457066	3.24003075859753e-4
1295.14958448756	3.35591069613025e-4
1296.14681440446	3.23997052993976e-4
1297.14404432135	3.4244509086626e-4
1298.14127423825	3.5195218449388e-4
1299.13850415515	3.53852398646248e-4
1300.13573407205	3.40587036774324e-4
1301.13296398894	3.25791866995263e-4
1302.13019390584	3.44905431535809e-4
1303.12742382274	3.36605922496303e-4
1304.12465373964	3.16516653700024e-4
1305.12188365653	3.28234139067483e-4
1306.11911357343	3.18877617084267e-4
1307.11634349033	3.22391959264638e-4
1308.11357340723	3.19317286285924e-4
1309.11080332412	3.14803148386715e-4
1310.10803324102	3.19491949393432e-4
1311.10526315792	2.99258131818526e-4
1312.10249307482	2.96818871179194e-4
1313.09972299171	2.85119454409063e-4
1314.09695290861	3.00272984701804e-4
1315.09418282551	2.95496852141334e-4
1316.09141274241	2.91419372010894e-4
1317.0886426593	2.60064332780366e-4
1318.0858725762	2.65963729808085e-4
1319.0831024931	2.56592150660428e-4
1320.08033241	2.68104858591498e-4
1321.07756232689	2.84113635824449e-4
1322.07479224379	2.75494914898809e-4
1323.07202216069	2.64018344162395e-4
1324.06925207759	2.52912179671213e-4
1325.06648199449	2.41254922961515e-4
1326.06371191138	2.37063008381329e-4
1327.06094182828	2.48133035677854e-4
1328.05817174518	2.29456128906078e-4
1329.05540166208	2.07879212263096e-4
1330.05263157897	2.18337918683344e-4
1331.04986149587	2.0222374129931e-4
1332.04709141277	1.96005132385457e-4
1333.04432132967	2.01226957013361e-4
1334.04155124656	1.99359868622761e-4
1335.03878116346	1.68661321761831e-4
1336.03601108036	1.63430462835263e-4
1337.03324099726	1.50122940902906e-4
1338.03047091415	1.6340335993927e-4
1339.02770083105	1.61882586330798e-4
1340.02493074795	1.69308779832765e-4
1341.02216066485	1.5366438597927e-4
1342.01939058174	1.56169898142139e-4
1343.01662049864	1.51086599427086e-4
1344.01385041554	1.41410865557735e-4
1345.01108033244	1.31479159892898e-4
1346.00831024933	1.26597627181345e-4
1347.00554016623	1.39360079760963e-4
1348.00277008313	1.4323880532079e-4
1349.00000000003	1.30937101973046e-4
1351	7.50810447652253e-5
1351.99676375405	8.60486833435563e-5
1352.99352750809	7.53279822620465e-5
1353.99029126214	8.40882405334263e-5
1354.98705501618	8.90932419933896e-5
1355.98381877023	9.0276735118399e-5
1356.98058252427	9.63146580589683e-5
1357.97734627832	8.33022565496415e-5
1358.97411003236	9.22582579587454e-5
1359.97087378641	1.10474415498648e-4
1360.96763754045	1.09092167803026e-4
1361.9644012945	9.34176596206503e-5
1362.96116504854	1.13094362111264e-4
1363.95792880259	1.07574405627442e-4
1364.95469255663	1.17195933704808e-4
1365.95145631068	1.18292095276063e-4
1366.94822006473	1.18605284296422e-4
1367.94498381877	1.27790154605019e-4
1368.94174757282	1.19689400136125e-4
1369.93851132686	1.26898770470152e-4
1370.93527508091	1.28043114967616e-4
1371.93203883495	1.27314348208705e-4
1372.928802589	1.17165819375927e-4
1373.92556634304	1.36357681171563e-4
1374.92233009709	1.39474514210709e-4
1375.91909385113	1.43804954703746e-4
1376.91585760518	1.38269941055484e-4
1377.91262135922	1.39161325190351e-4
1378.90938511327	1.42735896028483e-4
1379.90614886731	1.44994470694532e-4
1380.90291262136	1.51980994994841e-4
1381.89967637541	1.39215530982336e-4
1382.89644012945	1.30157140855038e-4
1383.8932038835	1.42350432618811e-4
1384.88996763754	1.29807814640022e-4
1385.88673139159	1.33617277243424e-4
1386.88349514563	1.16614727157411e-4
1387.88025889968	1.40651984469943e-4
1388.87702265372	1.29877077596448e-4
1389.87378640777	1.23968646270065e-4
1390.87055016181	1.44398206982695e-4
1391.86731391586	1.35592777217994e-4
1392.8640776699	1.19117227887393e-4
1393.86084142395	1.23471759843534e-4
1394.85760517799	1.23739777370572e-4
1395.85436893204	1.28434601243065e-4
1396.85113268609	1.24471555562372e-4
1397.84789644013	1.23378405424004e-4
1398.84466019418	1.45988243547593e-4
1399.84142394822	1.51125748054631e-4
1400.83818770227	1.50637895926765e-4
1401.83495145631	1.2848880703505e-4
1402.83171521036	1.23444656947542e-4
1403.8284789644	1.39501617106702e-4
1404.82524271845	1.44268715368508e-4
1405.82200647249	1.5133052549102e-4
1406.81877022654	1.3522538240565e-4
1407.81553398058	1.59431279959913e-4
1408.81229773463	1.46268306806183e-4
1409.80906148867	1.45069756516733e-4
1410.80582524272	1.45337774043771e-4
1411.80258899677	1.39998503533233e-4
1412.79935275081	1.62632433119926e-4
1413.79611650486	1.57184751025417e-4
1414.7928802589	1.60343744124997e-4
1415.78964401295	1.33692563065626e-4
1416.78640776699	1.30292655335001e-4
1417.78317152104	1.0805924632242e-4
1418.77993527508	1.36309498245354e-4
1419.77669902913	1.64752481873123e-4
1420.77346278317	1.60560567292937e-4
1421.77022653722	1.59768560443376e-4
1422.76699029126	1.52923573488806e-4
1423.76375404531	1.80101755303588e-4
1424.76051779935	1.81839352080001e-4
1425.7572815534	1.87232828382525e-4
1426.75404530745	1.87422548654473e-4
1427.75080906149	1.84332818511319e-4
1428.74757281554	1.84085881014498e-4
1429.74433656958	2.09550557515971e-4
1430.74110032363	1.96246047016502e-4
1431.73786407767	1.88166372577825e-4
1432.73462783172	2.13366042985149e-4
1433.73139158576	1.8867229330302e-4
1434.72815533981	1.45747328916548e-4
1435.72491909385	1.94183215488178e-4
1436.7216828479	2.38186272848577e-4
1437.71844660194	2.40866448118955e-4
1438.71521035599	2.63903909712648e-4
1439.71197411003	2.53854758165177e-4
1440.70873786408	2.62193415832228e-4
1441.70550161813	2.59919784001739e-4
1442.70226537217	2.69950866951882e-4
1443.69902912622	2.84562339324771e-4
1444.69579288026	2.74880582589644e-4
1445.69255663431	2.62268701654429e-4
1446.68932038835	2.60862362495703e-4
1447.6860841424	3.12520482257562e-4
1448.68284789644	3.19145634611304e-4
1449.67961165049	3.25475666542016e-4
1450.67637540453	3.41129094694176e-4
1451.67313915858	3.47561515343081e-4
1452.66990291262	3.03675903865317e-4
1453.66666666667	2.83613737965031e-4
1454.66343042071	2.38288661566771e-4
1455.66019417476	2.52391201781578e-4
1456.65695792881	3.00531967930177e-4
1457.65372168285	3.42496285225357e-4
1458.6504854369	3.88724791490036e-4
1459.64724919094	4.02983926215021e-4
1460.64401294499	4.05959221908429e-4
1461.64077669903	3.93491889751842e-4
1462.63754045308	3.36395122194138e-4
1463.63430420712	3.69505826798408e-4
1464.63106796117	4.38672417371474e-4
1465.62783171521	4.29598970079736e-4
1466.62459546926	4.45890822004165e-4
1467.6213592233	4.56521180099033e-4
1468.61812297735	4.47119486622495e-4
1469.61488673139	3.66169159158432e-4
1470.61165048544	3.29387517863612e-4
1471.60841423949	3.75043851879558e-4
1472.60517799353	4.5190465348163e-4
1473.60194174758	4.26903737644918e-4
1474.59870550162	4.15595807150236e-4
1475.59546925567	4.69756427642077e-4
1476.59223300971	5.11193744181845e-4
1477.58899676376	5.17794805072482e-4
1478.5857605178	5.16596254783033e-4
1479.58252427185	5.15189915624306e-4
1480.57928802589	5.26841149468228e-4
1481.57605177994	5.54841452461452e-4
1482.57281553398	5.44485134759398e-4
1483.56957928803	5.61294953140575e-4
1484.56634304207	4.980849768201e-4
1485.56310679612	4.83446401551218e-4
1486.55987055017	4.9352566742757e-4
1487.55663430421	4.35227338147528e-4
1488.55339805826	4.29237598133168e-4
1489.5501618123	4.77812010617649e-4
1490.54692556635	5.45704765079064e-4
1491.54368932039	5.26253920055055e-4
1492.54045307444	5.25133667020695e-4
1493.53721682848	4.56692831773653e-4
1494.53398058253	4.08299105262455e-4
1495.53074433657	4.61387655646145e-4
1496.52750809062	4.56021282239614e-4
1497.52427184466	4.32357442605203e-4
1498.52103559871	4.96458803060545e-4
1499.51779935275	4.78311908477068e-4
1500.5145631068	4.7122901832434e-4
1501.51132686085	4.85470084451997e-4
1502.50809061489	4.52115453783794e-4
1503.50485436894	3.3796407872882e-4
1504.50161812298	2.96617105175694e-4
1505.49838187703	2.42561884834935e-4
1506.49514563107	3.02474342142979e-4
1507.49190938512	3.36554728137206e-4
1508.48867313916	3.73215912116503e-4
