Wavenumber	580nm1	580nm2	580nm3	580 nm av. (N=3)	600nm1	600nm2	600nm3	600nm av. (N=3)	600nm2_1	600nm2_2	600nm2_3	600nm control sample av. (N=3)	700nm1	700nm2	700nm3	700 nm av. (N=3)	800nm1	800nm2	800nm3	800 nm av. (N=3)	900nm1	900nm2	900nm3	900 nm av. (N=3)	2000nm1	2000nm2	2000nm3	2000 nm av. (N=3)	60nm1	60nm2	60nm3	60 nm PMMA av. (N=3)	H2O Korrektur	60 nm PMMA av. (N=3) - 0.9* H2O correction spectrum
1513,85	-0,001779	-0,001954	-0,00206	-0,001931	-0,001268	0,000282	0,004085	0,001033	0,002842	0,002881	0,002918	0,00288033	-0,001076	-0,000342	0,000166	-0,000417333	0,000989	0,001426	0,001117	0,00117733	0,003679	0,003394	0,003909	0,00366067	0,007519	0,00772	0,00747	0,00756967	0,004184	0,003951	0,004025	0,00405333	0,002071	0,00198233
1515,78	-0,001876	-0,002035	-0,002147	-0,00201933	-0,001417	0,000145	0,004049	0,000925667	0,002866	0,002939	0,002948	0,00291767	-0,001193	-0,000455	-3e-06	-0,000550333	0,000782	0,001196	0,000918	0,000965333	0,00341	0,00308	0,003564	0,00335133	0,006348	0,006584	0,006275	0,00640233	0,004446	0,004083	0,004197	0,004242	0,002243	0,001999
1517,71	-0,001961	-0,002116	-0,002226	-0,002101	-0,001586	3,2e-05	0,003975	0,000807	0,002983	0,003046	0,003078	0,00303567	-0,001303	-0,000535	-0,000128	-0,000655333	0,000586	0,000994	0,000754	0,000778	0,003144	0,002782	0,003332	0,003086	0,005455	0,005717	0,005397	0,005523	0,004813	0,004292	0,004394	0,00449967	0,002551	0,00194867
1519,64	-0,001995	-0,002163	-0,002275	-0,00214433	-0,001677	-5,1e-05	0,003887	0,000719667	0,003127	0,0032	0,003243	0,00319	-0,001367	-0,000577	-0,000202	-0,000715333	0,000405	0,00086	0,000626	0,000630333	0,002933	0,002531	0,003228	0,00289733	0,004781	0,005012	0,004744	0,00484567	0,005219	0,004534	0,004614	0,004789	0,00286	0,001929
1521,57	-0,001996	-0,002215	-0,002309	-0,00217333	-0,001674	-0,000126	0,003834	0,000678	0,003118	0,003274	0,003271	0,003221	-0,001402	-0,000615	-0,00026	-0,000759	0,000245	0,00075	0,000494	0,000496333	0,002751	0,002331	0,003141	0,002741	0,004105	0,004248	0,004094	0,004149	0,005393	0,004635	0,004724	0,00491733	0,002968	0,00194933
1523,5	-0,002005	-0,002306	-0,002337	-0,002216	-0,001643	-0,000211	0,003807	0,000651	0,002859	0,003096	0,003043	0,00299933	-0,001496	-0,000726	-0,000366	-0,000862667	8,3e-05	0,000589	0,000319	0,000330333	0,002505	0,002171	0,002953	0,002543	0,003255	0,003351	0,003283	0,00329633	0,005144	0,004461	0,004577	0,00472733	0,002766	0,00196133
1525,43	-0,002032	-0,002425	-0,00234	-0,00226567	-0,001652	-0,000291	0,003785	0,000614	0,002511	0,002758	0,002716	0,00266167	-0,001637	-0,000892	-0,000519	-0,001016	-7,4e-05	0,000395	0,000163	0,000161333	0,002235	0,002037	0,002694	0,002322	0,002352	0,002502	0,002405	0,00241967	0,004705	0,004164	0,004284	0,00438433	0,002409	0,00197533
1527,35	-0,002099	-0,002562	-0,002349	-0,00233667	-0,001735	-0,000363	0,003766	0,000556	0,002194	0,002436	0,00246	0,00236333	-0,001752	-0,001073	-0,000681	-0,00116867	-0,000224	0,000213	5,5e-05	1,46667e-05	0,002018	0,001878	0,002448	0,00211467	0,001529	0,001769	0,001583	0,001627	0,004311	0,003867	0,003978	0,004052	0,002054	0,001998
1529,28	-0,002192	-0,002652	-0,0024	-0,00241467	-0,001834	-0,000415	0,003753	0,000501333	0,001991	0,002226	0,002327	0,00218133	-0,001806	-0,001217	-0,000789	-0,00127067	-0,000357	9,4e-05	-2,3e-05	-9,53333e-05	0,001877	0,001729	0,002299	0,00196833	0,000874	0,001171	0,000933	0,000992667	0,004073	0,003624	0,003762	0,00381967	0,001853	0,00196667
1531,21	-0,002241	-0,002642	-0,002462	-0,00244833	-0,001856	-0,000407	0,003738	0,000491667	0,002031	0,002199	0,002332	0,00218733	-0,001802	-0,001251	-0,000796	-0,001283	-0,00043	8,2e-05	-4,9e-05	-0,000132333	0,001821	0,00171	0,002305	0,00194533	0,000486	0,000811	0,00055	0,000615667	0,004113	0,003578	0,00377	0,00382033	0,001975	0,00184533
1533,14	-0,002225	-0,002602	-0,002503	-0,00244333	-0,001843	-0,000369	0,003716	0,000501333	0,002208	0,002286	0,002386	0,00229333	-0,001784	-0,001216	-0,000755	-0,00125167	-0,000435	0,000105	-3,8e-05	-0,000122667	0,00181	0,001772	0,002382	0,001988	0,000261	0,000606	0,000312	0,000393	0,004278	0,003699	0,003927	0,003968	0,002273	0,001695
1535,07	-0,002185	-0,002589	-0,002543	-0,002439	-0,00189	-0,000371	0,003684	0,000474333	0,002368	0,002421	0,00249	0,00242633	-0,001785	-0,001162	-0,000736	-0,00122767	-0,000385	9,9e-05	-2,8e-05	-0,000104667	0,001842	0,001777	0,002418	0,00201233	0,000114	0,000425	0,000119	0,000219333	0,004434	0,003898	0,004137	0,00415633	0,002578	0,00157833
1537	-0,002144	-0,002522	-0,002578	-0,00241467	-0,001928	-0,000387	0,003657	0,000447333	0,002721	0,002785	0,002894	0,0028	-0,001749	-0,000981	-0,00067	-0,00113333	-0,000227	0,000182	4,6e-05	3,33333e-07	0,002006	0,001792	0,002475	0,002091	0,00027	0,000463	0,000201	0,000311333	0,004973	0,004373	0,004608	0,00465133	0,003166	0,00148533
1538,92	-0,002124	-0,002367	-0,00259	-0,00236033	-0,001851	-0,000366	0,003649	0,000477333	0,003308	0,003352	0,003522	0,003394	-0,001669	-0,000685	-0,000512	-0,000955333	6e-06	0,000405	0,000201	0,000204	0,002252	0,001893	0,002596	0,002247	0,000668	0,000736	0,000552	0,000652	0,005944	0,005079	0,005288	0,005437	0,004002	0,001435
1540,85	-0,002166	-0,002265	-0,002589	-0,00234	-0,00175	-0,000366	0,003663	0,000515667	0,003554	0,003602	0,003746	0,003634	-0,001664	-0,000589	-0,000422	-0,000891667	8,6e-05	0,000551	0,000268	0,000301667	0,002324	0,001928	0,002618	0,00229	0,000673	0,000725	0,000588	0,000662	0,006425	0,005379	0,005534	0,00577933	0,004284	0,00149533
1542,78	-0,002275	-0,002326	-0,002592	-0,00239767	-0,001774	-0,000436	0,003681	0,000490333	0,003134	0,003254	0,003301	0,00322967	-0,001782	-0,000825	-0,000535	-0,00104733	-9,2e-05	0,000466	0,000135	0,000169667	0,002122	0,001779	0,002439	0,00211333	3,8e-05	0,000153	-4e-06	6,23333e-05	0,005863	0,004944	0,00504	0,00528233	0,003644	0,00163833
1544,71	-0,00242	-0,002486	-0,002615	-0,002507	-0,001899	-0,000533	0,003644	0,000404	0,002453	0,002636	0,002621	0,00257	-0,001922	-0,001141	-0,000756	-0,001273	-0,000373	0,000258	-0,000107	-7,4e-05	0,001846	0,001557	0,002186	0,001863	-0,00079	-0,00065	-0,000845	-0,000761667	0,004832	0,004204	0,004272	0,004436	0,002667	0,001769
1546,64	-0,002519	-0,002616	-0,002658	-0,00259767	-0,001995	-0,000588	0,003552	0,000323	0,001959	0,002137	0,002128	0,00207467	-0,001996	-0,001324	-0,000933	-0,00141767	-0,000567	7,5e-05	-0,000304	-0,000265333	0,001712	0,001411	0,00203	0,00171767	-0,001428	-0,001327	-0,001517	-0,001424	0,003996	0,003658	0,003732	0,00379533	0,001952	0,00184333
1548,57	-0,00248	-0,00262	-0,002682	-0,002594	-0,001972	-0,000568	0,003493	0,000317667	0,001807	0,001943	0,001947	0,001899	-0,002003	-0,001363	-0,000996	-0,001454	-0,000589	-8e-06	-0,000358	-0,000318333	0,001755	0,001399	0,00203	0,001728	-0,001758	-0,0017	-0,00185	-0,00176933	0,003618	0,003491	0,003579	0,00356267	0,001718	0,00184467
1550,5	-0,00235	-0,002539	-0,00266	-0,00251633	-0,001884	-0,000521	0,003488	0,000361	0,001909	0,002022	0,002021	0,001984	-0,001993	-0,001326	-0,00097	-0,00142967	-0,000501	-7e-06	-0,000293	-0,000267	0,001845	0,00148	0,002115	0,00181333	-0,001838	-0,001768	-0,001874	-0,00182667	0,003673	0,003573	0,00369	0,00364533	0,001869	0,00177633
1552,42	-0,002309	-0,0025	-0,002625	-0,002478	-0,001851	-0,000523	0,003479	0,000368333	0,002111	0,002247	0,002261	0,00220633	-0,001978	-0,001266	-0,000906	-0,00138333	-0,00041	2,4e-05	-0,000188	-0,000191333	0,001891	0,001602	0,002217	0,00190333	-0,001787	-0,001646	-0,001719	-0,00171733	0,004039	0,003733	0,003913	0,003895	0,002195	0,0017
1554,35	-0,002422	-0,002493	-0,002573	-0,002496	-0,00187	-0,000554	0,003454	0,000343333	0,002449	0,002624	0,002677	0,00258333	-0,001904	-0,00117	-0,000782	-0,00128533	-0,000275	0,000116	-4e-05	-6,63333e-05	0,001973	0,001773	0,00239	0,00204533	-0,001566	-0,001334	-0,001412	-0,00143733	0,00473	0,004087	0,004317	0,004378	0,002733	0,001645
1556,28	-0,002546	-0,002387	-0,002449	-0,00246067	-0,001832	-0,000514	0,003438	0,000364	0,003058	0,00324	0,003307	0,00320167	-0,001731	-0,000992	-0,000538	-0,001087	5e-06	0,000333	0,000197	0,000178333	0,002215	0,00201	0,002703	0,00230933	-0,00107	-0,000756	-0,000887	-0,000904333	0,005796	0,004814	0,005016	0,00520867	0,003639	0,00156967
1558,21	-0,002542	-0,002206	-0,00233	-0,00235933	-0,001762	-0,000398	0,003423	0,000421	0,00362	0,003775	0,003835	0,00374333	-0,001554	-0,000815	-0,000295	-0,000888	0,000286	0,000568	0,000417	0,000423667	0,002511	0,002206	0,002986	0,00256767	-0,000657	-0,000293	-0,000477	-0,000475667	0,006664	0,005494	0,005629	0,005929	0,004405	0,001524
1560,14	-0,002478	-0,002196	-0,0024	-0,002358	-0,001836	-0,000375	0,003394	0,000394333	0,003428	0,003556	0,00361	0,00353133	-0,001598	-0,000883	-0,000342	-0,000941	0,000222	0,000529	0,000379	0,000376667	0,002488	0,002129	0,002886	0,002501	-0,001041	-0,000709	-0,000871	-0,000873667	0,006271	0,005259	0,005395	0,00564167	0,004011	0,00163067
1562,07	-0,002483	-0,002411	-0,002605	-0,00249967	-0,002051	-0,000503	0,003368	0,000271333	0,002603	0,002724	0,002747	0,00269133	-0,001854	-0,001175	-0,000663	-0,00123067	-0,000153	0,000211	0,000103	5,36667e-05	0,002106	0,001813	0,002453	0,002124	-0,002069	-0,001832	-0,001922	-0,001941	0,004875	0,004255	0,004463	0,004531	0,002704	0,001827
1564	-0,002536	-0,002611	-0,002715	-0,00262067	-0,002201	-0,000602	0,003386	0,000194333	0,001987	0,00214	0,002092	0,002073	-0,002034	-0,00138	-0,000898	-0,00143733	-0,000437	-3,8e-05	-0,000119	-0,000198	0,001782	0,001587	0,002101	0,00182333	-0,002893	-0,00271	-0,002773	-0,002792	0,003821	0,003498	0,003756	0,00369167	0,001742	0,00194967
1565,92	-0,002543	-0,002622	-0,002672	-0,00261233	-0,00217	-0,000568	0,003443	0,000235	0,001914	0,002146	0,002003	0,002021	-0,001991	-0,001364	-0,000885	-0,00141333	-0,000446	-2,2e-05	-0,000149	-0,000205667	0,00176	0,001605	0,002028	0,00179767	-0,003199	-0,002967	-0,003087	-0,00308433	0,003634	0,003395	0,003651	0,00356	0,001575	0,001985
1567,85	-0,002479	-0,002473	-0,002572	-0,002508	-0,002012	-0,000475	0,003483	0,000332	0,002121	0,002429	0,002233	0,002261	-0,001837	-0,00123	-0,000762	-0,00127633	-0,000301	0,000152	-6,2e-05	-7,03333e-05	0,001928	0,001745	0,00215	0,001941	-0,003215	-0,002882	-0,003106	-0,00306767	0,003929	0,003643	0,003893	0,00382167	0,001829	0,00199267
1569,78	-0,00239	-0,002327	-0,002524	-0,00241367	-0,001887	-0,000447	0,003462	0,000376	0,002216	0,002536	0,002401	0,00238433	-0,001756	-0,001146	-0,000729	-0,00121033	-0,000231	0,000265	9e-06	1,43333e-05	0,002036	0,001812	0,002246	0,00203133	-0,003268	-0,002897	-0,003206	-0,00312367	0,004114	0,003786	0,00404	0,00398	0,002025	0,001955
1571,71	-0,002324	-0,002302	-0,002549	-0,00239167	-0,001892	-0,000521	0,003375	0,000320667	0,002138	0,002397	0,00239	0,00230833	-0,001811	-0,00117	-0,000809	-0,00126333	-0,000329	0,000249	2,6e-05	-1,8e-05	0,001999	0,001756	0,002208	0,00198767	-0,00343	-0,003108	-0,003449	-0,003329	0,004042	0,003726	0,003955	0,00390767	0,002079	0,00182867
1573,64	-0,002274	-0,002344	-0,00256	-0,00239267	-0,001949	-0,000618	0,003258	0,000230333	0,002193	0,002358	0,002444	0,00233167	-0,001875	-0,001167	-0,000856	-0,00129933	-0,000425	0,00024	7,5e-05	-3,66667e-05	0,001957	0,001722	0,002194	0,00195767	-0,003469	-0,003189	-0,003527	-0,003395	0,004138	0,003771	0,003968	0,003959	0,002274	0,001685
1575,57	-0,002245	-0,002391	-0,002504	-0,00238	-0,001962	-0,000649	0,003174	0,000187667	0,002383	0,002476	0,002599	0,002486	-0,001854	-0,001096	-0,00082	-0,00125667	-0,000402	0,000273	0,000149	6,66667e-06	0,001985	0,001767	0,002291	0,00201433	-0,003408	-0,00311	-0,003448	-0,003322	0,004423	0,003927	0,004168	0,00417267	0,002521	0,00165167
1577,49	-0,00227	-0,002485	-0,002451	-0,002402	-0,001976	-0,000627	0,003143	0,00018	0,002303	0,002355	0,002499	0,00238567	-0,001852	-0,001126	-0,000808	-0,001262	-0,000398	0,000197	0,000113	-2,93333e-05	0,001987	0,001766	0,002315	0,00202267	-0,003642	-0,003294	-0,003633	-0,003523	0,004288	0,003781	0,004122	0,00406367	0,002333	0,00173067
1579,42	-0,002312	-0,002599	-0,002454	-0,002455	-0,002025	-0,000613	0,003148	0,00017	0,001933	0,001948	0,002119	0,002	-0,001935	-0,001271	-0,000852	-0,00135267	-0,000486	1,3e-05	-1,8e-05	-0,000163667	0,001932	0,001693	0,002217	0,00194733	-0,004182	-0,003803	-0,004078	-0,004021	0,003703	0,003352	0,003738	0,00359767	0,001786	0,00181167
1581,35	-0,002315	-0,00266	-0,002494	-0,00248967	-0,002067	-0,00064	0,003156	0,000149667	0,001623	0,001613	0,001804	0,00168	-0,002037	-0,001391	-0,000897	-0,00144167	-0,000561	-0,000119	-0,000131	-0,000270333	0,001864	0,001619	0,002154	0,001879	-0,004653	-0,004313	-0,004434	-0,00446667	0,003215	0,003026	0,003391	0,00321067	0,001355	0,00185567
1583,28	-0,002337	-0,002716	-0,002585	-0,002546	-0,00215	-0,000735	0,003092	6,9e-05	0,001451	0,001471	0,001641	0,001521	-0,002146	-0,001492	-0,000973	-0,001537	-0,000613	-0,00018	-0,000229	-0,000340667	0,001748	0,001522	0,002129	0,00179967	-0,004936	-0,004692	-0,004688	-0,004772	0,002972	0,002855	0,003221	0,003016	0,001131	0,001885
1585,21	-0,002427	-0,002798	-0,002708	-0,00264433	-0,002307	-0,000877	0,002945	-7,96667e-05	0,00132	0,001446	0,00153	0,001432	-0,002263	-0,001609	-0,001108	-0,00166	-0,000675	-0,000233	-0,000321	-0,000409667	0,001602	0,001407	0,002079	0,001696	-0,005133	-0,004938	-0,004971	-0,005014	0,002834	0,002717	0,003133	0,00289467	0,001001	0,00189367
1587,14	-0,002491	-0,002807	-0,002753	-0,00268367	-0,002395	-0,000954	0,002837	-0,000170667	0,001258	0,001529	0,001479	0,001422	-0,002275	-0,001663	-0,00122	-0,00171933	-0,000675	-0,000274	-0,000312	-0,000420333	0,001557	0,001361	0,002086	0,001668	-0,005271	-0,005036	-0,005185	-0,005164	0,002815	0,002651	0,003102	0,002856	0,000983	0,001873
1589,07	-0,002431	-0,002696	-0,002691	-0,002606	-0,002303	-0,000908	0,002837	-0,000124667	0,001298	0,001687	0,001514	0,00149967	-0,002123	-0,001608	-0,001239	-0,00165667	-0,000575	-0,000266	-0,00019	-0,000343667	0,001664	0,001403	0,002202	0,00175633	-0,005326	-0,005035	-0,005216	-0,00519233	0,002918	0,002714	0,003121	0,00291767	0,00107	0,00184767
1590,99	-0,002305	-0,002563	-0,002627	-0,00249833	-0,002129	-0,000808	0,002857	-2,66667e-05	0,001369	0,001801	0,001591	0,001587	-0,001932	-0,001504	-0,001188	-0,00154133	-0,000457	-0,000215	-6,8e-05	-0,000246667	0,001832	0,001473	0,002319	0,00187467	-0,005327	-0,005017	-0,005176	-0,00517333	0,003011	0,002827	0,003148	0,00299533	0,001148	0,00184733
1592,92	-0,002223	-0,002492	-0,002623	-0,002446	-0,001996	-0,000746	0,002846	3,46667e-05	0,001426	0,001806	0,001675	0,00163567	-0,001834	-0,001408	-0,001117	-0,001453	-0,000381	-0,000133	-1e-05	-0,000174667	0,001984	0,001547	0,002361	0,001964	-0,005303	-0,005016	-0,005197	-0,005172	0,003039	0,002906	0,003175	0,00304	0,001166	0,001874
1594,85	-0,002186	-0,002477	-0,002626	-0,00242967	-0,001923	-0,000712	0,002853	7,26667e-05	0,00149	0,001761	0,001772	0,00167433	-0,001814	-0,001322	-0,001047	-0,00139433	-0,000323	-1,9e-05	3,3e-05	-0,000103	0,0021	0,001657	0,002398	0,00205167	-0,005265	-0,005022	-0,005234	-0,00517367	0,003072	0,002968	0,003214	0,00308467	0,001198	0,00188667
1596,78	-0,002103	-0,002469	-0,00258	-0,002384	-0,001912	-0,000666	0,002888	0,000103333	0,001578	0,001736	0,001883	0,00173233	-0,001798	-0,001233	-0,000974	-0,001335	-0,000244	0,000133	0,000112	3,33333e-07	0,002176	0,001809	0,002505	0,00216333	-0,005223	-0,005006	-0,005204	-0,00514433	0,003133	0,003027	0,003236	0,003132	0,001277	0,001855
1598,71	-0,001955	-0,002437	-0,0025	-0,00229733	-0,001955	-0,00064	0,002899	0,000101333	0,001676	0,001735	0,001983	0,001798	-0,001761	-0,001168	-0,000893	-0,001274	-0,00014	0,000294	0,000229	0,000127667	0,002218	0,00197	0,002644	0,00227733	-0,005186	-0,004962	-0,005132	-0,00509333	0,003162	0,00306	0,003198	0,00314	0,001338	0,001802
1600,64	-0,001863	-0,002391	-0,002429	-0,00222767	-0,001997	-0,000663	0,00288	7,33333e-05	0,001735	0,001741	0,002028	0,00183467	-0,001709	-0,001152	-0,000822	-0,00122767	-4,7e-05	0,000417	0,000343	0,000237667	0,002249	0,002115	0,002745	0,00236967	-0,005172	-0,00493	-0,005103	-0,00506833	0,003128	0,003051	0,003125	0,00310133	0,001343	0,00175833
1602,56	-0,00192	-0,002366	-0,002386	-0,002224	-0,002024	-0,000697	0,002866	4,83333e-05	0,001712	0,00175	0,002	0,00182067	-0,001659	-0,00117	-0,00077	-0,00119967	-1e-05	0,000473	0,000394	0,000285667	0,002302	0,002216	0,002793	0,002437	-0,005218	-0,004928	-0,005135	-0,00509367	0,003066	0,003013	0,003086	0,003055	0,001325	0,00173
1604,49	-0,002051	-0,002364	-0,002369	-0,00226133	-0,002058	-0,00071	0,00287	3,4e-05	0,001658	0,001769	0,001951	0,00179267	-0,001643	-0,001198	-0,000733	-0,00119133	-6e-06	0,000498	0,00039	0,000294	0,002397	0,002256	0,00284	0,00249767	-0,005278	-0,00493	-0,005151	-0,00511967	0,003037	0,002982	0,003111	0,00304333	0,001327	0,00171633
1606,42	-0,002112	-0,002338	-0,002357	-0,002269	-0,002059	-0,00069	0,002878	4,3e-05	0,001679	0,001822	0,00196	0,00182033	-0,001661	-0,001222	-0,000712	-0,00119833	3,9e-05	0,000573	0,000413	0,000341667	0,002523	0,002289	0,00294	0,002584	-0,005247	-0,004907	-0,00508	-0,005078	0,003086	0,00302	0,003186	0,00309733	0,001366	0,00173133
1608,35	-0,002071	-0,002263	-0,002316	-0,00221667	-0,001988	-0,00065	0,002873	7,83333e-05	0,001784	0,001893	0,002026	0,001901	-0,001663	-0,001239	-0,000696	-0,00119933	0,000142	0,000706	0,0005	0,000449333	0,002671	0,002384	0,003081	0,002712	-0,005141	-0,004882	-0,004965	-0,004996	0,003176	0,003114	0,003262	0,003184	0,001413	0,001771
1610,28	-0,001995	-0,002163	-0,002222	-0,00212667	-0,001888	-0,000635	0,002854	0,000110333	0,001888	0,001942	0,002112	0,00198067	-0,001585	-0,001227	-0,000646	-0,00115267	0,000267	0,000831	0,000617	0,000571667	0,002842	0,002538	0,003226	0,00286867	-0,00507	-0,004872	-0,004864	-0,00493533	0,00323	0,003187	0,003299	0,00323867	0,001462	0,00177667
1612,21	-0,001914	-0,002048	-0,002078	-0,00201333	-0,001807	-0,000637	0,002855	0,000137	0,002025	0,002061	0,002287	0,00212433	-0,00141	-0,001098	-0,000506	-0,00100467	0,000437	0,000953	0,000781	0,000723667	0,003051	0,002749	0,003424	0,00307467	-0,004949	-0,004734	-0,004687	-0,00479	0,003365	0,003297	0,003398	0,00335333	0,001678	0,00167533
1614,14	-0,00181	-0,001885	-0,001915	-0,00187	-0,001742	-0,000582	0,002916	0,000197333	0,002332	0,002362	0,00263	0,00244133	-0,001194	-0,000798	-0,000259	-0,000750333	0,000691	0,001145	0,00103	0,000955333	0,003324	0,003041	0,003731	0,00336533	-0,004586	-0,004314	-0,004303	-0,004401	0,003802	0,003588	0,003711	0,00370033	0,002216	0,00148433
1616,06	-0,001712	-0,001726	-0,001809	-0,001749	-0,001702	-0,000475	0,002991	0,000271333	0,002658	0,002634	0,002932	0,00274133	-0,001048	-0,0005	-1,8e-05	-0,000522	0,000914	0,001355	0,001248	0,00117233	0,003593	0,003313	0,004007	0,00363767	-0,004161	-0,003869	-0,003896	-0,00397533	0,004284	0,003895	0,004046	0,004075	0,002719	0,001356
1617,99	-0,001688	-0,001696	-0,001829	-0,00173767	-0,001722	-0,000434	0,002989	0,000277667	0,002668	0,00257	0,002854	0,00269733	-0,001061	-0,000468	3,5e-05	-0,000498	0,00093	0,001426	0,001284	0,00121333	0,003717	0,003411	0,004046	0,00372467	-0,004078	-0,003815	-0,003839	-0,00391067	0,004253	0,003867	0,004029	0,00404967	0,002642	0,00140767
1619,92	-0,001726	-0,001767	-0,001901	-0,001798	-0,001759	-0,000507	0,002969	0,000234333	0,002489	0,002379	0,002552	0,00247333	-0,001152	-0,000601	-6e-05	-0,000604333	0,000836	0,001406	0,001236	0,00115933	0,003752	0,003401	0,003974	0,003709	-0,004215	-0,003985	-0,00404	-0,00408	0,003901	0,00365	0,003802	0,00378433	0,002227	0,00155733
1621,85	-0,001746	-0,001816	-0,001903	-0,00182167	-0,001742	-0,000596	0,003014	0,000225333	0,00248	0,002407	0,002433	0,00244	-0,001159	-0,000607	-0,000117	-0,000627667	0,000843	0,001437	0,001288	0,00118933	0,003863	0,003443	0,004045	0,00378367	-0,004222	-0,00398	-0,004131	-0,004111	0,003817	0,003615	0,003741	0,00372433	0,002045	0,00167933
1623,78	-0,001721	-0,00182	-0,001856	-0,001799	-0,001704	-0,000632	0,003049	0,000237667	0,002571	0,002544	0,002506	0,00254033	-0,00106	-0,000485	-0,000134	-0,000559667	0,000933	0,001487	0,001405	0,001275	0,004024	0,003509	0,00422	0,00391767	-0,004194	-0,003878	-0,004129	-0,004067	0,003927	0,003694	0,003794	0,003805	0,002061	0,001744
1625,71	-0,001701	-0,001806	-0,001845	-0,001784	-0,001701	-0,000643	0,003002	0,000219333	0,002541	0,00257	0,002543	0,00255133	-0,000968	-0,000419	-0,000188	-0,000525	0,001007	0,001501	0,001494	0,001334	0,004133	0,003524	0,004345	0,00400067	-0,004297	-0,00391	-0,004223	-0,00414333	0,003859	0,003662	0,003754	0,00375833	0,002005	0,00175333
1627,63	-0,001697	-0,001765	-0,001831	-0,00176433	-0,0017	-0,000653	0,002961	0,000202667	0,00242	0,0025	0,002491	0,00247033	-0,000953	-0,000428	-0,000212	-0,000531	0,001078	0,001531	0,00158	0,00139633	0,004221	0,003558	0,004434	0,004071	-0,004424	-0,004039	-0,004361	-0,00427467	0,003618	0,003545	0,003652	0,003605	0,001896	0,001709
1629,56	-0,001665	-0,001704	-0,001703	-0,00169067	-0,001681	-0,000645	0,002994	0,000222667	0,002359	0,00243	0,002442	0,00241033	-0,000977	-0,000399	-0,000118	-0,000498	0,001189	0,001622	0,001693	0,00150133	0,004346	0,003702	0,004548	0,00419867	-0,004459	-0,004107	-0,004391	-0,004319	0,003439	0,003477	0,003619	0,00351167	0,001846	0,00166567
1631,49	-0,001599	-0,001634	-0,001482	-0,00157167	-0,001669	-0,000596	0,00304	0,000258333	0,00253	0,002517	0,002589	0,00254533	-0,000946	-0,000256	8,3e-05	-0,000373	0,00136	0,00181	0,001824	0,00166467	0,004537	0,003944	0,004729	0,00440333	-0,004288	-0,003922	-0,004172	-0,00412733	0,003617	0,003646	0,003802	0,00368833	0,002032	0,00165633
1633,42	-0,001532	-0,001523	-0,001299	-0,00145133	-0,001632	-0,000496	0,003055	0,000309	0,00297	0,002882	0,003041	0,00296433	-0,000786	2e-06	0,000346	-0,000146	0,001614	0,002128	0,001999	0,00191367	0,004811	0,004244	0,005018	0,004691	-0,00384	-0,003409	-0,003666	-0,00363833	0,004274	0,004155	0,004264	0,004231	0,002574	0,001657
