wavenumber (cm-1)	CaF2 Substrat	Pery1	Pery2	Pery3	Pery3-1	Pery4	Pery5	TPCA1	TPCA2
1488.81297	0.73417	0.70842	0.62208	0.00045	0.67913	0.66427	0.71019	0.72419	0.73268
1487.84871	0.73393	0.70823	0.62282	0.00042	0.67933	0.66548	0.71091	0.72417	0.73269
1486.88446	0.73332	0.70774	0.62321	0.00031	0.67949	0.6662400000000001	0.71119	0.72379	0.7323
1485.9202	0.73259	0.70697	0.6233	0.00036	0.6793400000000001	0.66675	0.71124	0.72327	0.73189
1484.9559400000001	0.73229	0.70663	0.62373	0.00029	0.67937	0.66755	0.7116	0.72312	0.73185
1483.9916800000001	0.73219	0.70664	0.62436	0.00017	0.67964	0.66842	0.7121499999999999	0.72309	0.73186
1483.0274300000001	0.73233	0.70689	0.62521	0.00023	0.68007	0.6692900000000001	0.71279	0.7231300000000001	0.73188
1482.0631699999999	0.73267	0.70735	0.62627	0.00031	0.6806	0.67017	0.71343	0.72331	0.73198
1481.0989099999999	0.73276	0.70753	0.62701	0.00032	0.68094	0.6707	0.71377	0.72336	0.73199
1480.1346599999999	0.73259	0.70733	0.62739	0.00024	0.68099	0.67103	0.71387	0.72322	0.7319
1479.1704	0.7325700000000001	0.70733	0.6279	0.00022	0.68104	0.6715	0.714	0.72323	0.7319099999999999
1478.20614	0.73292	0.70784	0.62875	0.0003	0.68148	0.67221	0.71434	0.72359	0.7321299999999999
1477.24189	0.7335700000000001	0.70877	0.62978	0.0003	0.68237	0.67295	0.71485	0.72428	0.73267
1476.27763	0.73386	0.70945	0.63021	0.00022	0.6829	0.67281	0.71477	0.72473	0.73307
1475.3133700000001	0.73383	0.7095900000000001	0.6301600000000001	0.00028	0.6827	0.67211	0.7141999999999999	0.7246	0.73298
1474.3491100000001	0.7345699999999999	0.71031	0.63084	0.0003	0.68291	0.6721	0.71428	0.72488	0.73321
1473.3848599999999	0.73594	0.71194	0.63179	0.00029	0.68369	0.6718	0.71444	0.72579	0.7339
1472.4205999999999	0.73588	0.71254	0.63007	0.00039	0.68292	0.66828	0.71219	0.72605	0.73397
1471.45634	0.73386	0.71051	0.62549	0.00039	0.6796	0.66259	0.7077	0.72471	0.7328
1470.49209	0.7328	0.7089	0.6223	0.00021	0.6769500000000001	0.65879	0.70451	0.72363	0.732
1469.52783	0.73271	0.7083199999999999	0.62012	0.00018	0.67521	0.65593	0.70221	0.72324	0.7317900000000001
1468.56357	0.73282	0.70813	0.61783	0.00017	0.6737	0.65278	0.6999	0.72306	0.7317399999999999
1467.5993100000001	0.73308	0.7082000000000001	0.61575	0.00014	0.67249	0.64985	0.6979300000000001	0.723	0.73177
1466.6350600000001	0.7337900000000001	0.7088	0.6147899999999999	0.00021	0.67204	0.64811	0.69691	0.72339	0.73219
1465.6708000000001	0.73477	0.7098	0.61453	0.00016	0.6721	0.64698	0.6964399999999999	0.72431	0.73302
1464.7065399999999	0.73475	0.70987	0.61283	0.00019	0.67111	0.6443	0.69486	0.72479	0.7334000000000001
1463.7422899999999	0.73393	0.70878	0.61039	0.00019	0.66921	0.64135	0.69279	0.72436	0.733
1462.7780299999999	0.73381	0.70821	0.60915	0.0002	0.66799	0.63973	0.6916099999999999	0.72418	0.73287
1461.81377	0.73405	0.70811	0.60826	0.0002	0.66711	0.63811	0.6906099999999999	0.72433	0.73306
1460.84951	0.73459	0.70845	0.60764	0.00014	0.66654	0.6365499999999999	0.68979	0.7247	0.73346
1459.88526	0.7357	0.7094200000000001	0.60759	0.00023	0.66654	0.63552	0.6894	0.72548	0.73421
1458.921	0.73738	0.71097	0.60795	0.00043	0.66714	0.63481	0.6894400000000001	0.72683	0.73539
1457.9567400000001	0.7392300000000001	0.71273	0.60831	0.00055	0.66813	0.6341599999999999	0.68987	0.72862	0.7369
1456.9924900000001	0.73919	0.71296	0.60689	0.00067	0.66787	0.63267	0.68954	0.7291800000000001	0.73741
1456.0282299999999	0.73678	0.7107	0.60377	0.00072	0.6656	0.63058	0.68791	0.72746	0.7359599999999999
1455.0639699999999	0.73525	0.70878	0.60238	0.00055	0.664	0.63032	0.68726	0.72592	0.7346200000000001
1454.09971	0.7348	0.70791	0.60255	0.00038	0.6635	0.63163	0.68784	0.72522	0.73399
1453.13546	0.73485	0.7077599999999999	0.6035	0.00026	0.66383	0.63384	0.68931	0.72503	0.73381
1452.1712	0.73495	0.70783	0.60494	0.00026	0.66482	0.63688	0.69157	0.72507	0.73384
1451.20694	0.73495	0.7078	0.60661	0.00019	0.66611	0.64041	0.69412	0.72523	0.7339599999999999
1450.24269	0.73517	0.70802	0.60859	6.999999999999999e-5	0.66767	0.64396	0.69653	0.72558	0.73429
1449.2784300000001	0.7357399999999999	0.70868	0.61093	0.00025	0.66962	0.64733	0.6989	0.72615	0.73488
1448.3141700000001	0.73613	0.70935	0.61324	0.00033	0.6717	0.65042	0.7011500000000001	0.72665	0.73539
1447.3499099999999	0.73589	0.70936	0.61478	0.00025	0.67302	0.65284	0.70274	0.72655	0.73525
1446.3856599999999	0.7356	0.70916	0.61575	0.00011	0.67362	0.6546	0.7037600000000001	0.72626	0.73492
1445.4213999999999	0.73564	0.70929	0.61681	0.00012	0.67422	0.65618	0.70473	0.72627	0.7349
1444.45714	0.73582	0.70956	0.61779	0.00016	0.67482	0.6575299999999999	0.7055900000000001	0.72645	0.735
1443.49289	0.7359599999999999	0.70978	0.61856	0.00038	0.67539	0.65856	0.70627	0.72663	0.73506
1442.52863	0.73605	0.7099800000000001	0.61927	0.00046	0.67597	0.6594100000000001	0.70687	0.72672	0.73511
1441.5643700000001	0.73617	0.7101499999999999	0.62	0.00028	0.67642	0.66015	0.70736	0.72673	0.73521
1440.6001200000001	0.73628	0.71029	0.62071	0.00019	0.6768	0.66089	0.70773	0.72672	0.7353
1439.6358600000001	0.73643	0.71057	0.62155	0.00018	0.67733	0.66178	0.70817	0.72678	0.73536
1438.6715999999999	0.73708	0.7113	0.62294	0.00039	0.67825	0.6631	0.70908	0.72714	0.73565
1437.7073399999999	0.73833	0.71258	0.62484	0.00055	0.6796	0.66469	0.7104200000000001	0.72782	0.7362300000000001
1436.7430899999999	0.73868	0.71331	0.6259	0.00059	0.68053	0.66523	0.71101	0.72777	0.73621
1435.77883	0.73719	0.71231	0.62527	0.00044	0.67969	0.66451	0.7102000000000001	0.72656	0.73519
1434.81457	0.73659	0.71171	0.62535	0.00029	0.67892	0.66459	0.70997	0.72612	0.73481
1433.85032	0.73672	0.71173	0.62593	0.00032	0.67859	0.66466	0.70997	0.72622	0.73487
1432.88606	0.73681	0.71184	0.62608	0.0004	0.67792	0.66365	0.7094200000000001	0.72638	0.73502
1431.9218000000001	0.73699	0.71204	0.62582	0.00046	0.67682	0.66185	0.70842	0.72673	0.73533
1430.9575400000001	0.73741	0.71235	0.6253	0.00052	0.67558	0.65968	0.70721	0.72724	0.73569
1429.9932899999999	0.73749	0.7123	0.62397	0.00046	0.67401	0.65678	0.7055399999999999	0.72744	0.73572
1429.0290299999999	0.73713	0.71183	0.62229	0.00035	0.6724	0.65408	0.70387	0.72721	0.73552
1428.06477	0.7369599999999999	0.71144	0.62125	0.0003	0.67128	0.65234	0.70278	0.72698	0.73547
1427.10052	0.7369599999999999	0.71121	0.6204499999999999	0.00036	0.67041	0.65069	0.70185	0.7269	0.73556
1426.13626	0.7371799999999999	0.71121	0.61986	0.00037	0.66994	0.6493100000000001	0.70118	0.72702	0.73582
1425.172	0.73774	0.7116	0.6198900000000001	0.00041	0.67036	0.64906	0.70126	0.7273500000000001	0.73616
1424.2077400000001	0.73813	0.71201	0.62049	0.00056	0.67187	0.65039	0.70235	0.7275700000000001	0.7362300000000001
1423.2434900000001	0.73783	0.7119	0.62159	0.00053	0.6739000000000001	0.6535	0.7044899999999999	0.72747	0.73606
1422.2792300000001	0.73765	0.7118	0.62339	0.00033	0.67578	0.65746	0.70703	0.72742	0.73609
1421.3149699999999	0.73816	0.71235	0.62586	0.0003	0.67779	0.66148	0.7097	0.72778	0.73648
1420.3507199999999	0.7392300000000001	0.71365	0.62879	0.0004	0.68013	0.66534	0.71247	0.72861	0.73727
1419.3864599999999	0.73992	0.7150300000000001	0.63134	0.00031	0.68229	0.66839	0.71458	0.72938	0.73795
1418.4222	0.7390600000000001	0.71485	0.63189	0.00028	0.68267	0.66918	0.71467	0.72909	0.73753
1417.45794	0.73809	0.714	0.63164	0.0004	0.68206	0.66893	0.71416	0.72842	0.73687
1416.49369	0.73758	0.71336	0.63145	0.0003	0.6815	0.66871	0.71384	0.72783	0.73641
1415.52943	0.73743	0.71301	0.63151	0.00025	0.68133	0.6689000000000001	0.71383	0.72747	0.73621
1414.5651700000001	0.73749	0.71305	0.63204	0.00027	0.68166	0.6696299999999999	0.71421	0.72746	0.73629
1413.6009200000001	0.73769	0.71338	0.63292	0.00027	0.68215	0.67061	0.71476	0.7276899999999999	0.7365
1412.6366599999999	0.7379599999999999	0.7138	0.63384	0.0003	0.68254	0.67141	0.7151999999999999	0.72798	0.73669
1411.6723999999999	0.73807	0.71409	0.63454	0.00025	0.6827800000000001	0.67177	0.71538	0.72811	0.73672
1410.70814	0.73803	0.71426	0.6349900000000001	0.00022	0.68283	0.67184	0.71537	0.72809	0.73668
1409.74389	0.73809	0.71443	0.6353	0.00023	0.6828	0.67176	0.71527	0.72812	0.73673
1408.77963	0.7381799999999999	0.71456	0.6354300000000001	0.0002	0.68269	0.67137	0.71497	0.72816	0.7368
1407.81537	0.7382	0.71469	0.63542	0.00024	0.68236	0.67057	0.71443	0.72814	0.73685
1406.85112	0.73844	0.71508	0.6354	0.00026	0.68187	0.66953	0.71375	0.72826	0.7369599999999999
1405.8868600000001	0.73891	0.71566	0.6349900000000001	0.00029	0.68111	0.66778	0.71263	0.72838	0.73698
1404.9226000000001	0.73883	0.71568	0.6331	0.0003	0.67931	0.6641	0.71017	0.72794	0.7365699999999999
1403.9583500000001	0.73825	0.71506	0.63018	0.00026	0.6766799999999999	0.65951	0.70692	0.72716	0.73602
1402.9940899999999	0.7381	0.71466	0.62745	0.00017	0.67426	0.65545	0.70405	0.72672	0.73572
1402.0298299999999	0.73829	0.71453	0.6247	0.00016	0.67193	0.65123	0.70122	0.72656	0.73564
1401.06557	0.73874	0.71462	0.62224	0.00026	0.66982	0.64715	0.69869	0.72672	0.73582
1400.10132	0.7393999999999999	0.71487	0.62014	0.00035	0.66805	0.6434	0.69656	0.72714	0.73603
1399.13706	0.73958	0.71469	0.61732	0.00043	0.66611	0.63911	0.69415	0.7273500000000001	0.73595
1398.1728000000001	0.73921	0.714	0.61471	0.00047	0.66461	0.63617	0.69246	0.72738	0.73602
1397.2085500000001	0.73934	0.71368	0.61407	0.00035	0.66455	0.6363	0.69265	0.72766	0.73649
1396.2442900000001	0.74004	0.71397	0.61489	0.00019	0.6656300000000001	0.6382100000000001	0.694	0.7280799999999999	0.73699
1395.2800299999999	0.74058	0.7144	0.61627	0.00027	0.66742	0.64107	0.69589	0.72836	0.73722
1394.3157699999999	0.7400099999999999	0.71401	0.61716	0.00046	0.66899	0.6440900000000001	0.69768	0.72824	0.73706
1393.3515199999999	0.73912	0.71321	0.61772	0.0004	0.66994	0.64661	0.69915	0.72807	0.73697
1392.38726	0.73887	0.7129799999999999	0.61893	0.0002	0.67105	0.64925	0.70082	0.72822	0.73717
1391.423	0.73892	0.71316	0.62078	8.000000000000001e-5	0.67259	0.65246	0.70284	0.72851	0.73742
1390.45875	0.73895	0.7134200000000001	0.62299	0.00018	0.67443	0.656	0.70507	0.72876	0.73759
1389.49449	0.73912	0.7138099999999999	0.62542	0.00027	0.67635	0.65939	0.70725	0.729	0.73777
1388.5302300000001	0.73959	0.7145	0.6278899999999999	0.00037	0.67813	0.66222	0.70907	0.72923	0.73798
1387.5659700000001	0.73983	0.71518	0.62982	0.00041	0.67937	0.66396	0.7101	0.72926	0.73793
1386.6017199999999	0.73935	0.71524	0.63068	0.00043	0.67975	0.6645	0.7103	0.7291	0.73773
1385.6374599999999	0.739	0.71513	0.63121	0.00044	0.67982	0.6647999999999999	0.7104200000000001	0.7291299999999999	0.7378400000000001
1384.6732	0.73905	0.71519	0.63174	0.00032	0.67996	0.66504	0.71049	0.72929	0.73806
1383.70895	0.73916	0.71522	0.63188	0.00015	0.68001	0.66474	0.71013	0.72939	0.73812
1382.74469	0.7392	0.7151999999999999	0.6314	9.000000000000001e-5	0.6797800000000001	0.66357	0.70911	0.72941	0.7381
1381.78043	0.7392	0.71523	0.63015	0.00018	0.67906	0.6613599999999999	0.7073700000000001	0.7294	0.73813
1380.8161700000001	0.7392300000000001	0.71526	0.62825	0.00024	0.67796	0.6584100000000001	0.70516	0.7294	0.7381799999999999
1379.8519200000001	0.73928	0.71528	0.62626	0.00015	0.67685	0.6555299999999999	0.70306	0.72938	0.7382300000000001
1378.8876600000001	0.73936	0.71533	0.62468	0.00017	0.67594	0.65344	0.70158	0.72938	0.73821
1377.9233999999999	0.73939	0.7153	0.62368	0.00024	0.6753	0.6523	0.70084	0.7294	0.73812
1376.9591499999999	0.73949	0.71539	0.6235000000000001	0.00027	0.6751200000000001	0.65211	0.70087	0.72961	0.73831
1375.9948899999999	0.73986	0.71594	0.62412	0.00024	0.67539	0.65258	0.70143	0.73015	0.73888
1375.03063	0.74025	0.71658	0.6246699999999999	0.00019	0.6755	0.6526999999999999	0.70168	0.73072	0.73937
1374.06637	0.74005	0.71639	0.62399	0.00026	0.6745100000000001	0.65122	0.70062	0.73056	0.73912
1373.10212	0.73948	0.7155899999999999	0.62239	0.00027	0.67256	0.64857	0.69869	0.7298	0.73838
1372.13786	0.73924	0.71513	0.62082	0.00035	0.6706	0.6459	0.69692	0.72932	0.7380100000000001
1371.1736000000001	0.73937	0.715	0.61922	0.00044	0.66874	0.64305	0.69519	0.72922	0.73811
1370.2093500000001	0.73961	0.71496	0.61754	0.00038	0.66687	0.63996	0.69337	0.72931	0.73833
1369.2450899999999	0.7397899999999999	0.71483	0.61586	0.00024	0.66508	0.6369899999999999	0.69162	0.72944	0.73834
1368.2808299999999	0.73969	0.7143699999999999	0.61429	0.00024	0.66373	0.63488	0.69037	0.72942	0.7381799999999999
1367.3165799999999	0.73946	0.71388	0.61367	0.00036	0.66355	0.63479	0.69038	0.72933	0.7382
1366.35232	0.73937	0.71373	0.61429	0.00033	0.66457	0.63657	0.69157	0.72936	0.73834
1365.38806	0.73947	0.71389	0.61558	0.00021	0.66617	0.6391	0.69324	0.72954	0.73844
1364.4238	0.73975	0.71435	0.61707	0.00024	0.66787	0.64154	0.69493	0.72985	0.73863
1363.45955	0.73991	0.71488	0.61838	0.00023	0.66948	0.64349	0.69634	0.73011	0.73877
1362.4952900000001	0.73971	0.71506	0.61913	0.00028	0.67066	0.64489	0.69726	0.73011	0.7386200000000001
1361.5310300000001	0.73944	0.71494	0.61977	0.00035	0.67135	0.64627	0.69807	0.73	0.73844
1360.5667800000001	0.73922	0.7148099999999999	0.62079	0.00034	0.67195	0.6480399999999999	0.69916	0.72987	0.73834
1359.6025199999999	0.7392	0.71487	0.62229	0.00033	0.67275	0.65027	0.7006	0.7298	0.73838
1358.6382599999999	0.73935	0.71513	0.62424	0.00021	0.6739000000000001	0.65289	0.70234	0.72984	0.73856
1357.674	0.73948	0.71549	0.62645	0.00014	0.67515	0.6555800000000001	0.7040999999999999	0.73	0.73876
1356.70975	0.73965	0.71595	0.62864	0.00025	0.67621	0.6579	0.70558	0.73028	0.73896
1355.74549	0.7399	0.71646	0.63051	0.00031	0.67698	0.65961	0.70665	0.7305199999999999	0.73913
1354.7812300000001	0.7400099999999999	0.71685	0.6319399999999999	0.00026	0.6773400000000001	0.66062	0.70724	0.73058	0.7392
1353.8169800000001	0.74003	0.71713	0.633	0.00018	0.6773	0.6610200000000001	0.70735	0.73067	0.73928
1352.8527200000001	0.74013	0.71744	0.63366	0.00015	0.67699	0.66066	0.70695	0.73088	0.7393999999999999
1351.8884599999999	0.74025	0.71783	0.63373	0.00015	0.67631	0.65921	0.70586	0.73111	0.73953
1350.9241999999999	0.74035	0.71824	0.6329	0.00012	0.67491	0.6561900000000001	0.70368	0.73133	0.73972
1349.9599499999999	0.74043	0.71848	0.63026	0.00011	0.67221	0.65039	0.69959	0.73148	0.73991
1348.99569	0.74044	0.7182500000000001	0.62481	0.0001	0.66761	0.6406500000000001	0.69292	0.73151	0.74003
1348.03143	0.74046	0.71752	0.61705	0.00015	0.66149	0.62814	0.68448	0.7315700000000001	0.74015
1347.06718	0.74061	0.7164	0.60891	0.00017	0.65523	0.616	0.67646	0.73171	0.74028
1346.10292	0.74074	0.71515	0.60262	0.00015	0.65046	0.60755	0.6712399999999999	0.73178	0.74035
1345.1386600000001	0.7407899999999999	0.71417	0.5999100000000001	0.00013	0.64854	0.6051299999999999	0.67038	0.7317900000000001	0.74047
1344.1744000000001	0.7408400000000001	0.71371	0.60093	0.0002	0.64985	0.60873	0.67362	0.73184	0.74061
1343.2101500000001	0.74093	0.71375	0.60465	0.00033	0.65365	0.6163999999999999	0.6794	0.7319099999999999	0.74066
1342.2458899999999	0.74114	0.7143	0.60975	0.00041	0.6585	0.62546	0.6858	0.73202	0.74078
1341.28163	0.74156	0.71535	0.6152300000000001	0.0005	0.66331	0.63401	0.69157	0.73221	0.74088
1340.31738	0.74194	0.71655	0.62054	0.00054	0.66765	0.64139	0.69638	0.7323499999999999	0.74082
1339.35312	0.7418400000000001	0.71741	0.62487	0.00039	0.6708	0.64674	0.6996599999999999	0.73237	0.74082
1338.38886	0.7415	0.71795	0.62754	0.00022	0.6722399999999999	0.64933	0.70103	0.73239	0.74097
1337.4246000000001	0.74141	0.71841	0.6287199999999999	0.00024	0.67242	0.6494799999999999	0.70081	0.73241	0.74103
1336.4603500000001	0.74139	0.71868	0.62861	0.00027	0.6715	0.6474299999999999	0.69917	0.73239	0.7410600000000001
1335.4960900000001	0.74132	0.71874	0.62725	0.00027	0.66956	0.64354	0.69622	0.73242	0.74117
1334.5318299999999	0.74142	0.71875	0.62465	0.00023	0.66692	0.63822	0.69234	0.73254	0.74133
1333.5675799999999	0.74155	0.71867	0.621	0.0002	0.66383	0.63175	0.68777	0.73264	0.7414500000000001
1332.6033199999999	0.74157	0.7184700000000001	0.61682	0.00026	0.66056	0.62488	0.68289	0.73275	0.74158
1331.63906	0.74164	0.71817	0.61243	0.00026	0.65723	0.6180099999999999	0.67793	0.73292	0.74174
1330.67481	0.74177	0.7177	0.60758	0.00016	0.65354	0.61052	0.67258	0.7330100000000001	0.74186
1329.71055	0.7417899999999999	0.7170299999999999	0.60193	0.00014	0.64916	0.6018	0.6664099999999999	0.73308	0.74191
1328.74629	0.74175	0.71618	0.59556	0.00025	0.64406	0.5920299999999999	0.65951	0.73325	0.74196
1327.7820300000001	0.74182	0.71512	0.58914	0.00027	0.63871	0.58222	0.65265	0.73343	0.742
1326.8177800000001	0.7418400000000001	0.71389	0.5835900000000001	0.00023	0.63375	0.57367	0.64686	0.73342	0.74196
1325.8535199999999	0.7418	0.71269	0.57958	0.00018	0.62988	0.56755	0.64296	0.7333	0.74187
1324.8892599999999	0.74188	0.71173	0.57718	0.00017	0.62742	0.5641	0.64122	0.73319	0.74182
1323.9250099999999	0.74197	0.71099	0.57616	0.00014	0.6262799999999999	0.56298	0.64129	0.73316	0.74185
1322.96075	0.74194	0.71039	0.57628	0.00026	0.62624	0.56389	0.64277	0.73321	0.74191
1321.99649	0.74193	0.70991	0.5774	0.00035	0.62731	0.5668	0.6456499999999999	0.73327	0.74192
1321.03223	0.74205	0.70962	0.57962	0.00039	0.62966	0.57182	0.65011	0.73329	0.74193
1320.06798	0.74219	0.70962	0.58297	0.00033	0.63326	0.57891	0.65605	0.7333	0.74194
1319.1037200000001	0.74217	0.70971	0.58708	0.0002	0.63781	0.5878	0.66311	0.7332	0.7417899999999999
1318.1394600000001	0.7420099999999999	0.70975	0.5914	0.00014	0.64268	0.59739	0.67035	0.73292	0.7415
1317.1752100000001	0.74187	0.70997	0.59577	0.00022	0.64745	0.60676	0.67699	0.73262	0.7412300000000001
1316.2109499999999	0.74183	0.71041	0.5999100000000001	0.00029	0.65186	0.61529	0.68274	0.7323499999999999	0.74099
1315.2466899999999	0.74188	0.71085	0.60341	0.00033	0.65562	0.62235	0.6873899999999999	0.73198	0.74071
1314.28243	0.74187	0.71129	0.60637	0.00037	0.6588000000000001	0.62807	0.69115	0.73155	0.74046
1313.31818	0.74174	0.7118100000000001	0.60906	0.00034	0.66167	0.63309	0.69434	0.7313	0.74038
1312.35392	0.7416199999999999	0.71228	0.61167	0.00033	0.66443	0.63785	0.69729	0.7314000000000001	0.74055
1311.38966	0.74161	0.71266	0.61441	0.00028	0.66704	0.6424800000000001	0.70013	0.73189	0.74099
1310.4254100000001	0.74165	0.71315	0.61722	0.00018	0.6692900000000001	0.6466499999999999	0.7026	0.73255	0.74152
1309.4611500000001	0.74175	0.71369	0.6196199999999999	0.0001	0.67091	0.6497000000000001	0.7043	0.73302	0.7418400000000001
1308.4968899999999	0.74192	0.71414	0.62134	0.00014	0.67183	0.6513600000000001	0.70521	0.73325	0.74197
1307.5326299999999	0.7420600000000001	0.71458	0.62258	0.00026	0.6724	0.65232	0.70577	0.73341	0.74209
1306.5683799999999	0.74215	0.715	0.62366	0.00028	0.67308	0.65337	0.70648	0.73347	0.74215
1305.60412	0.74221	0.71533	0.62481	0.00024	0.67399	0.65478	0.70742	0.7333499999999999	0.74208
1304.63986	0.74218	0.71562	0.62613	0.00026	0.67496	0.65642	0.70838	0.73316	0.74195
1303.67561	0.7421	0.71596	0.6274999999999999	0.0003	0.67591	0.65799	0.7091499999999999	0.73299	0.74181
1302.71135	0.74216	0.71637	0.62881	0.00029	0.67684	0.65937	0.70973	0.7328	0.7416199999999999
1301.7470900000001	0.74231	0.71687	0.6301600000000001	0.00023	0.67771	0.66055	0.7102000000000001	0.73256	0.74147
1300.7828300000001	0.74246	0.7174700000000001	0.6315	0.00024	0.67841	0.66143	0.71053	0.73239	0.74139
1299.8185800000001	0.74265	0.7180800000000001	0.63266	0.00019	0.67882	0.66178	0.7105900000000001	0.73229	0.74134
1298.8543199999999	0.7428	0.71866	0.6335499999999999	0.00014	0.6787300000000001	0.6614	0.71012	0.73226	0.74134
1297.8900599999999	0.74281	0.71924	0.6338200000000001	0.00021	0.67788	0.6597499999999999	0.7087	0.73227	0.74141
1296.92581	0.74281	0.71968	0.63286	0.00033	0.67592	0.65598	0.7058	0.73228	0.74146
1295.96155	0.7429	0.71984	0.63019	0.0004	0.67256	0.64951	0.70111	0.7323	0.74152
1294.99729	0.743	0.71976	0.62558	0.00029	0.66782	0.64029	0.6946600000000001	0.73236	0.74166
1294.03304	0.74313	0.71937	0.61905	0.00017	0.66207	0.62871	0.68674	0.73239	0.74181
1293.0687800000001	0.74326	0.7186399999999999	0.61116	0.0002	0.65582	0.61581	0.67786	0.73234	0.74193
1292.1045200000001	0.74332	0.71772	0.60284	0.00015	0.64959	0.60297	0.6688499999999999	0.73236	0.74202
1291.1402599999999	0.74336	0.71669	0.59496	0.00012	0.6439	0.59136	0.66066	0.7325199999999999	0.74211
1290.1760099999999	0.74349	0.71561	0.58848	0.00012	0.6392	0.58208	0.6543	0.73275	0.74226
1289.2117499999999	0.74366	0.71469	0.58407	0.00027	0.63569	0.57577	0.6502599999999999	0.73306	0.74254
1288.24749	0.74378	0.71393	0.58134	0.00038	0.63314	0.57182	0.64803	0.73339	0.74279
1287.28324	0.74385	0.71319	0.57957	0.00035	0.63119	0.56933	0.64693	0.73361	0.7429
1286.31898	0.74383	0.71245	0.57863	0.00027	0.62975	0.5682199999999999	0.64689	0.7337	0.74296
1285.35472	0.74375	0.7117	0.57869	0.00023	0.62917	0.56913	0.64845	0.73363	0.74293
1284.3904600000001	0.74376	0.71097	0.58	0.0002	0.63012	0.57292	0.65224	0.73331	0.74268
1283.4262100000001	0.74386	0.71046	0.58279	0.00028	0.63298	0.5799	0.65829	0.73275	0.74225
1282.4619499999999	0.7438900000000001	0.71031	0.5868	0.00024	0.63749	0.58934	0.66587	0.73211	0.74178
1281.4976899999999	0.74391	0.7104200000000001	0.59139	0.00032	0.64297	0.5998599999999999	0.67392	0.73156	0.74139
1280.5334399999999	0.74395	0.71073	0.59612	0.00029	0.6486499999999999	0.61026	0.6815099999999999	0.73122	0.74125
1279.56918	0.74395	0.71125	0.60068	0.00022	0.65395	0.61973	0.68806	0.73126	0.74146
1278.60492	0.74393	0.7118	0.60465	0.00025	0.6585	0.62774	0.69335	0.7315700000000001	0.74187
1277.64066	0.74393	0.71227	0.6079599999999999	0.00021	0.6622400000000001	0.63424	0.6975	0.73195	0.7422800000000001
1276.67641	0.74395	0.71274	0.6109	0.00015	0.66538	0.63967	0.7008799999999999	0.73244	0.74272
1275.7121500000001	0.74402	0.7131999999999999	0.61356	6e-5	0.66815	0.64437	0.7038	0.7330100000000001	0.74318
1274.7478900000001	0.74417	0.71358	0.6159	9.000000000000001e-5	0.6706299999999999	0.64843	0.70628	0.73349	0.74354
1273.7836400000001	0.74432	0.71401	0.61802	0.00011	0.67275	0.65184	0.70826	0.73388	0.74379
1272.8193799999999	0.74439	0.71452	0.61991	0.00011	0.67447	0.65459	0.70979	0.73423	0.74402
1271.8551199999999	0.74442	0.71494	0.62143	0.00013	0.67582	0.65664	0.71099	0.73443	0.74419
1270.89086	0.74446	0.71517	0.62262	0.00026	0.67677	0.65812	0.71179	0.73449	0.7442299999999999
1269.92661	0.74447	0.71531	0.62354	0.00033	0.6772899999999999	0.65908	0.71211	0.7345699999999999	0.74422
1268.96235	0.7444499999999999	0.71536	0.6241	0.00037	0.67749	0.65948	0.71207	0.7346200000000001	0.74417
1267.99809	0.74446	0.71535	0.62439	0.00042	0.67744	0.65939	0.71184	0.73454	0.74407
1267.0338400000001	0.74453	0.71541	0.62456	0.00037	0.6772	0.6590200000000001	0.7115	0.73445	0.74395
1266.0695800000001	0.74461	0.71545	0.62452	0.00029	0.67688	0.65851	0.71108	0.73433	0.74375
1265.1053199999999	0.74468	0.71531	0.62432	0.00028	0.67662	0.65801	0.71068	0.73406	0.74346
1264.1410599999999	0.74469	0.71517	0.62424	0.00024	0.6765600000000001	0.65778	0.71044	0.73376	0.74317
1263.1768099999999	0.7447	0.71518	0.62441	0.00027	0.67681	0.65802	0.7105399999999999	0.73351	0.74299
1262.21255	0.74482	0.71528	0.62482	0.00028	0.67721	0.65871	0.71099	0.73338	0.74293
1261.24829	0.74497	0.71541	0.6254	0.00015	0.67746	0.65954	0.71152	0.73342	0.74292
1260.28404	0.74499	0.71557	0.62598	4e-5	0.67755	0.66023	0.71192	0.73355	0.74294
1259.31978	0.74493	0.71573	0.62641	0.00019	0.6776799999999999	0.66076	0.71225	0.73366	0.74303
1258.3555200000001	0.74493	0.71596	0.62679	0.0002	0.67794	0.66124	0.71255	0.7338	0.7432299999999999
1257.3912700000001	0.74498	0.71628	0.62717	0.00023	0.67838	0.66165	0.71283	0.7340100000000001	0.74352
1256.4270100000001	0.74501	0.71655	0.62749	0.00024	0.6789500000000001	0.6619699999999999	0.71309	0.73416	0.74374
1255.4627499999999	0.74499	0.71682	0.62781	0.00012	0.6795600000000001	0.66234	0.71335	0.73431	0.74394
1254.4984899999999	0.74492	0.71713	0.62814	0.0001	0.68014	0.66284	0.7136400000000001	0.73456	0.74421
1253.53424	0.7448900000000001	0.71738	0.62845	9.000000000000001e-5	0.6807299999999999	0.66334	0.71397	0.73485	0.74454
1252.56998	0.74498	0.7176	0.62881	0.00018	0.68132	0.66382	0.7143	0.7351799999999999	0.74494
1251.60572	0.7451	0.71789	0.62921	0.00031	0.68182	0.66425	0.71458	0.73556	0.74533
