Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
1045.84210526316	6.73016101854881e-4
1046.83933518006	6.71682037085469e-4
1047.83656509695	6.82188926431926e-4
1048.83379501385	6.64650341291838e-4
1049.83102493075	6.6539416521519e-4
1050.82825484765	6.71862723058752e-4
1051.82548476454	6.82432852495859e-4
1052.82271468144	6.36397077936016e-4
1053.81994459834	6.50129211905591e-4
1054.81717451524	6.34520955246752e-4
1055.81440443214	6.55019778915808e-4
1056.81163434903	6.31756459855509e-4
1057.80886426593	6.35903202942374e-4
1058.80609418283	6.41224404855584e-4
1059.80332409973	6.20078123115595e-4
1060.80055401662	6.011030844879e-4
1061.79778393352	5.94348440519971e-4
1062.79501385042	5.90120388745128e-4
1063.79224376732	6.20538872347468e-4
1064.78947368421	5.9786579413323e-4
1065.78670360111	5.85515907859278e-4
1066.78393351801	5.75807048228158e-4
1067.78116343491	5.76526780688405e-4
1068.7783933518	5.85278004661121e-4
1069.7756232687	5.62909081168577e-4
1070.7728531856	5.5588641967361e-4
1071.7700831025	5.61897239718187e-4
1072.76731301939	5.75132487261231e-4
1073.76454293629	5.37384176009342e-4
1074.76177285319	5.45253050145855e-4
1075.75900277009	5.46490749062849e-4
1076.75623268698	5.43027601241575e-4
1077.75346260388	5.35679704994697e-4
1078.75069252078	5.28093905549663e-4
1079.74792243768	5.05104626882178e-4
1080.74515235457	5.07426441638876e-4
1081.74238227147	5.27871059515946e-4
1082.73961218837	5.07001829601659e-4
1083.73684210527	5.17108198374003e-4
1084.73407202217	5.17867079461796e-4
1085.73130193906	5.18345897290998e-4
1086.72853185596	5.22887138086199e-4
1087.72576177286	5.21917456696243e-4
1088.72299168976	5.24407911694672e-4
1089.72022160665	5.05986976718381e-4
1090.71745152355	5.16795009353645e-4
1091.71468144045	4.98747492055474e-4
1092.71191135735	5.02045011067905e-4
1093.70914127424	5.03957270951826e-4
1094.70637119114	5.0192756518527e-4
1095.70360110804	4.82807977778948e-4
1096.70083102494	4.87201658362634e-4
1097.69806094183	4.6498932938027e-4
1098.69529085873	4.74731314773159e-4
1099.69252077563	4.51669761716361e-4
1100.68975069253	4.52040167961593e-4
1101.68698060942	4.45577632983806e-4
1102.68421052632	4.28466671313824e-4
1103.68144044322	4.20128013646773e-4
1104.67867036012	4.12277208107589e-4
1105.67590027701	4.11747195919289e-4
1106.67313019391	3.98927526114798e-4
1107.67036011081	3.79124343442886e-4
1108.66759002771	3.61393026597962e-4
1109.6648199446	3.68521088244011e-4
1110.6620498615	3.67006337501314e-4
1111.6592797784	3.41460352311863e-4
1112.6565096953	3.42451113732036e-4
1113.6537396122	3.52976071675821e-4
1114.65096952909	3.38457953722462e-4
1115.64819944599	3.21434323606233e-4
1116.64542936289	3.10442593564798e-4
1117.64265927979	3.10575096611873e-4
1118.63988919668	2.9372914103604e-4
1119.63711911358	2.9973393821484e-4
1120.63434903048	2.83228274555359e-4
1121.63157894738	2.62946274054244e-4
1122.62880886427	2.69908706891449e-4
1123.62603878117	2.64638699337336e-4
1124.62326869807	2.57158300043384e-4
1125.62049861497	2.65903501150323e-4
1126.61772853186	2.64888648267045e-4
1127.61495844876	2.32630179170098e-4
1128.61218836566	2.44019418352758e-4
1129.60941828256	2.40116601329827e-4
1130.60664819945	2.41938518227106e-4
1131.60387811635	2.22803873656343e-4
1132.60110803325	2.3394918677507e-4
1133.59833795015	2.11131559782205e-4
1134.59556786704	2.13682243438396e-4
1135.59279778394	2.11074342557332e-4
1136.59002770084	2.09026568193448e-4
1137.58725761774	2.17711540642626e-4
1138.58448753464	2.10700924879212e-4
1139.58171745153	2.07541931779632e-4
1140.57894736843	1.94616861824059e-4
1141.57617728533	1.89744363411171e-4
1142.57340720223	1.90701999069575e-4
1143.57063711912	1.82513913046928e-4
1144.56786703602	1.97881255074721e-4
1145.56509695292	1.8635348997921e-4
1146.56232686982	1.94996302367955e-4
1147.55955678671	1.74780553390378e-4
1148.55678670361	1.76813270589822e-4
1149.55401662051	1.75391874266655e-4
1150.55124653741	1.83161371117862e-4
1151.5484764543	1.82857216396167e-4
1152.5457063712	1.75388862833767e-4
1153.5429362881	1.6797772649624e-4
1154.540166205	1.7207026379112e-4
1155.53739612189	1.64436281419876e-4
1156.53462603879	1.78671324681758e-4
1157.53185595569	1.62313221233791e-4
1158.52908587259	1.75289485548461e-4
1159.52631578948	1.70618753139073e-4
1160.52354570638	1.83700417604825e-4
1161.52077562328	1.84664076129006e-4
1162.51800554018	1.670291251365e-4
1163.51523545708	1.66309392676253e-4
1164.51246537397	1.78626153188437e-4
1165.50969529087	1.61415814233148e-4
1166.50692520777	1.66538261575746e-4
1167.50415512467	1.63906269231577e-4
1168.50138504156	1.78270804107645e-4
1169.49861495846	1.71106605266939e-4
1170.49584487536	1.76415761448597e-4
1171.49307479226	1.87019016647472e-4
1172.49030470915	1.93035859557825e-4
1173.48753462605	1.89985278042216e-4
1174.48476454295	1.82652438959779e-4
1175.48199445985	1.8896741372605e-4
1176.47922437674	1.68360178473025e-4
1177.47645429364	1.9033761569012e-4
1178.47368421054	1.93026825259161e-4
1179.47091412744	2.04021566733485e-4
1180.46814404433	2.07689491991147e-4
1181.46537396123	1.86693781895562e-4
1182.46260387813	2.02338175749057e-4
1183.45983379503	2.00109715411889e-4
1184.45706371192	2.21789020773066e-4
1185.45429362882	1.78490638708474e-4
1186.45152354572	1.89054745279804e-4
1187.44875346262	2.13408203045582e-4
1188.44598337952	2.07584091840065e-4
1189.44321329641	2.14633856231024e-4
1190.44044321331	2.14356804405322e-4
1191.43767313021	2.12887225155947e-4
1192.43490304711	2.16735836386893e-4
1193.432132964	2.22364204454686e-4
1194.4293628809	2.3019995282943e-4
1195.4265927978	2.3617463567935e-4
1196.4238227147	2.24345727295032e-4
1197.42105263159	2.23523606116591e-4
1198.41828254849	2.28456333187241e-4
1199.41551246539	2.14504364616838e-4
1200.41274238229	2.27823932280747e-4
1201.40997229918	2.07310051447251e-4
1202.40720221608	2.23674177760994e-4
1203.40443213298	2.19927955248242e-4
1204.40166204988	2.02326130017505e-4
1205.39889196677	2.23092971213598e-4
1206.39612188367	2.07439543061438e-4
1207.39335180057	2.04461235935142e-4
1208.39058171747	2.08939236639694e-4
1209.38781163436	2.18009672498545e-4
1210.38504155126	2.0751482888364e-4
1211.38227146816	2.06746913497183e-4
1212.37950138506	2.1412793550583e-4
1213.37673130195	2.0091677942589e-4
1214.37396121885	2.03663206219805e-4
1215.37119113575	1.94216341249947e-4
1216.36842105265	1.99380948652977e-4
1217.36565096955	1.99525497431605e-4
1218.36288088644	1.79899989300088e-4
1219.36011080334	1.90033460968425e-4
1220.35734072024	1.90979050895277e-4
1221.35457063714	1.8839223004443e-4
1222.35180055403	1.85928877941993e-4
1223.34903047093	2.06789073557616e-4
1224.34626038783	1.84835727803626e-4
1225.34349030473	1.93641157568326e-4
1226.34072022162	1.80318578471529e-4
1227.33795013852	1.67544080160359e-4
1228.33518005542	1.74271621232295e-4
1229.33240997232	1.84140086806483e-4
1230.32963988921	1.81071436693545e-4
1231.32686980611	1.87509880208227e-4
1232.32409972301	1.81291271294374e-4
1233.32132963991	1.56949859260148e-4
1234.3185595568	1.60172092450377e-4
1235.3157894737	1.62560158730612e-4
1236.3130193906	1.67182708213791e-4
1237.3102493075	1.73816894866198e-4
1238.30747922439	1.79023662329661e-4
1239.30470914129	1.74687198970848e-4
1240.30193905819	1.72735790459382e-4
1241.29916897509	1.84742373384096e-4
1242.29639889199	1.81586391717404e-4
1243.29362880888	1.83438422943564e-4
1244.29085872578	1.97041065298951e-4
1245.28808864268	2.09713174891927e-4
1246.28531855958	2.28772533640487e-4
1247.28254847647	2.50361496015022e-4
1248.27977839337	2.67011708453131e-4
1249.27700831027	2.89910644133974e-4
1250.27423822717	3.11936264277278e-4
1251.27146814406	3.38346530705604e-4
1252.26869806096	3.52961014511381e-4
1253.26592797786	3.67412880941203e-4
1254.26315789476	3.91748270109653e-4
1255.26038781165	4.1241573402044e-4
1256.25761772855	4.28204676652562e-4
1257.25484764545	4.44969323540417e-4
1258.25207756235	4.70313542726368e-4
1259.24930747924	4.84732283394422e-4
1260.24653739614	4.89381935773593e-4
1261.24376731304	5.16346305853323e-4
1262.24099722994	5.37507644757753e-4
1263.23822714683	5.61879171120859e-4
1264.23545706373	5.84338437600044e-4
1265.23268698063	5.88539386478895e-4
1266.22991689753	5.81444450594614e-4
1267.22714681443	5.76806843946995e-4
1268.22437673132	6.26796629888867e-4
1269.22160664822	6.23484053711995e-4
1270.21883656512	6.33801222786504e-4
1271.21606648202	6.26754469828433e-4
1272.21329639891	6.53462868112678e-4
1273.21052631581	6.48352466501633e-4
1274.20775623271	6.50424332328621e-4
1275.20498614961	6.43260133487915e-4
1276.2022160665	6.45500639556635e-4
1277.1994459834	6.49945514499419e-4
1278.1966759003	6.48975833109462e-4
1279.1939058172	6.51135030490204e-4
1280.19113573409	6.38237063430624e-4
1281.18836565099	6.30723538374903e-4
1282.18559556789	6.28820312789646e-4
1283.18282548479	5.95200676027293e-4
1284.18005540168	5.75246921710978e-4
1285.17728531858	5.44530306252719e-4
1286.17451523548	5.30731920759607e-4
1287.17174515238	5.32249682935192e-4
1288.16897506927	5.4235002884176e-4
1289.16620498617	5.5388080537016e-4
1290.16343490307	5.66766726698188e-4
1291.16066481997	5.77415153390384e-4
1292.15789473686	5.63192155860055e-4
1293.15512465376	6.21186330418402e-4
1294.15235457066	6.15428470736423e-4
1295.14958448756	6.42907795840012e-4
1296.14681440446	6.28136717524055e-4
1297.14404432135	6.42576538222325e-4
1298.14127423825	6.56417083775869e-4
1299.13850415515	6.50439389493061e-4
1300.13573407205	6.41757428476771e-4
1301.13296398894	6.44573118227111e-4
1302.13019390584	6.45045913190538e-4
1303.12742382274	6.27404939332256e-4
1304.12465373964	6.19906471440975e-4
1305.12188365653	6.22384880707852e-4
1306.11911357343	6.2313472749698e-4
1307.11634349033	5.92493397860923e-4
1308.11357340723	5.89400656284881e-4
1309.11080332412	5.86979464242877e-4
1310.10803324102	5.65221861626611e-4
1311.10526315792	5.47475487617246e-4
1312.10249307482	5.54552354904198e-4
1313.09972299171	5.42807766640746e-4
1314.09695290861	5.40844312397728e-4
1315.09418282551	5.28584769110417e-4
1316.09141274241	5.24552460473299e-4
1317.0886426593	4.81154701123401e-4
1318.0858725762	4.67422567153827e-4
1319.0831024931	4.78375148567717e-4
1320.08033241	4.75201098303697e-4
1321.07756232689	4.63275824066962e-4
1322.07479224379	4.4955573582894e-4
1323.07202216069	4.55081715178538e-4
1324.06925207759	4.33245815307182e-4
1325.06648199449	4.55283481182038e-4
1326.06371191138	4.30704165949656e-4
1327.06094182828	4.18474736991225e-4
1328.05817174518	3.98207793654551e-4
1329.05540166208	3.88968717553969e-4
1330.05263157897	3.86466216823987e-4
1331.04986149587	3.82906703150295e-4
1332.04709141277	3.67750161424666e-4
1333.04432132967	3.72607602673114e-4
1334.04155124656	3.37927941534163e-4
1335.03878116346	3.09307283365998e-4
1336.03601108036	3.08906762791885e-4
1337.03324099726	2.82972302759873e-4
1338.03047091415	2.65731849475704e-4
1339.02770083105	2.76181521597287e-4
1340.02493074795	2.91271811799379e-4
1341.02216066485	3.14607405248991e-4
1342.01939058174	2.7499501703939e-4
1343.01662049864	2.74199998756941e-4
1344.01385041554	2.64286361689433e-4
1345.01108033244	2.65749918073032e-4
1346.00831024933	2.82598885081753e-4
1347.00554016623	2.48181218604063e-4
1348.00277008313	2.39189080000303e-4
1349.00000000003	2.33798615130667e-4
1351	9.99103089273174e-5
1351.99676375405	1.11549497039687e-4
1352.99352750809	1.15949200489149e-4
1353.99029126214	1.07360593892389e-4
1354.98705501618	1.20342881072835e-4
1355.98381877023	1.23583182860393e-4
1356.98058252427	1.2680842748351e-4
1357.97734627832	1.42326341155707e-4
1358.97411003236	1.43585120102918e-4
1359.97087378641	1.34352066868112e-4
1360.96763754045	1.1776810595354e-4
1361.9644012945	1.38790918945119e-4
1362.96116504854	1.52887436294149e-4
1363.95792880259	1.67414588546172e-4
1364.95469255663	1.70206186833408e-4
1365.95145631068	1.67405554247508e-4
1366.94822006473	1.53074145133209e-4
1367.94498381877	1.45720226020555e-4
1368.94174757282	1.63273868325084e-4
1369.93851132686	1.74440261474027e-4
1370.93527508091	1.72494875828337e-4
1371.93203883495	1.4565096306413e-4
1372.928802589	1.54423267067062e-4
1373.92556634304	1.47210885300147e-4
1374.92233009709	1.71534228737045e-4
1375.91909385113	1.71212005418022e-4
1376.91585760518	1.70248346893841e-4
1377.91262135922	1.7326881408057e-4
1378.90938511327	1.86443832965852e-4
1379.90614886731	1.89768454874275e-4
1380.90291262136	1.79186279705617e-4
1381.89967637541	1.83676326141721e-4
1382.89644012945	1.81080470992209e-4
1383.8932038835	1.87028050946137e-4
1384.88996763754	1.63572000181002e-4
1385.88673139159	1.45918980591168e-4
1386.88349514563	1.50345786936622e-4
1387.88025889968	1.66116660971416e-4
1388.87702265372	1.86211952633471e-4
1389.87378640777	1.74383044249154e-4
1390.87055016181	1.87012993781696e-4
1391.86731391586	1.77060208086643e-4
1392.8640776699	1.43943480616597e-4
1393.86084142395	1.54200421033345e-4
1394.85760517799	1.62596295925269e-4
1395.85436893204	1.66387689931342e-4
1396.85113268609	1.69076899500384e-4
1397.84789644013	1.46653770215855e-4
1398.84466019418	1.73329042738331e-4
1399.84142394822	1.86052346690404e-4
1400.83818770227	1.76674744676971e-4
1401.83495145631	1.75674948958133e-4
1402.83171521036	1.60160046718825e-4
1403.8284789644	1.60036577970414e-4
1404.82524271845	1.75289485548461e-4
1405.82200647249	1.8205918668083e-4
1406.81877022654	1.68019886556673e-4
1407.81553398058	1.62849256287866e-4
1408.81229773463	1.6844449859389e-4
1409.80906148867	1.66565364471738e-4
1410.80582524272	1.90367730019e-4
1411.80258899677	1.83432400077788e-4
1412.79935275081	1.75961035082499e-4
1413.79611650486	1.73711494715115e-4
1414.7928802589	1.61777186179715e-4
1415.78964401295	1.51622634481162e-4
1416.78640776699	1.43308068277216e-4
1417.78317152104	1.25537602804747e-4
1418.77993527508	1.73856043493742e-4
1419.77669902913	1.96095475372099e-4
1420.77346278317	1.75879726394522e-4
1421.77022653722	1.66824347700112e-4
1422.76699029126	1.79484411561535e-4
1423.76375404531	2.17314031501402e-4
1424.76051779935	2.09451180230665e-4
1425.7572815534	2.08180355551902e-4
1426.75404530745	2.17500740340462e-4
1427.75080906149	1.95463074465605e-4
1428.74757281554	1.98230581289737e-4
1429.74433656958	2.14320667210666e-4
1430.74110032363	2.17308008635626e-4
1431.73786407767	2.33283660106808e-4
1432.73462783172	2.33298717271248e-4
1433.73139158576	2.00630693301524e-4
1434.72815533981	1.58311026925553e-4
1435.72491909385	1.95746149157084e-4
1436.7216828479	2.48524521953303e-4
1437.71844660194	2.82496496363559e-4
1438.71521035599	2.94391656271414e-4
1439.71197411003	2.82562747887096e-4
1440.70873786408	3.10141450275991e-4
1441.70550161813	2.98143901649942e-4
1442.70226537217	3.0804248155301e-4
1443.69902912622	3.09771044030759e-4
1444.69579288026	2.92843779766949e-4
1445.69255663431	2.78259410290052e-4
1446.68932038835	2.88170035924673e-4
1447.6860841424	3.38738016981052e-4
1448.68284789644	3.54240873488809e-4
1449.67961165049	3.31561772408795e-4
1450.67637540453	3.52412933725753e-4
1451.67313915858	3.78567228358594e-4
1452.66990291262	3.40614139670317e-4
1453.66666666667	3.02492410740307e-4
1454.66343042071	2.2943806030875e-4
1455.66019417476	2.37255740086165e-4
1456.65695792881	2.90193718825452e-4
1457.65372168285	3.51416149439804e-4
1458.6504854369	4.15568704254243e-4
1459.64724919094	4.36778226084882e-4
1460.64401294499	4.36582482947158e-4
1461.64077669903	4.26530319966798e-4
1462.63754045308	3.72523282552248e-4
1463.63430420712	3.87297372301093e-4
1464.63106796117	4.59695230363053e-4
1465.62783171521	4.72532968764872e-4
1466.62459546926	4.83419298655225e-4
1467.6213592233	4.78423331493926e-4
1468.61812297735	4.77122392486282e-4
1469.61488673139	3.67647772706472e-4
1470.61165048544	3.17459232193988e-4
1471.60841423949	3.58080450421091e-4
1472.60517799353	4.36299408255679e-4
1473.60194174758	4.67687573247976e-4
1474.59870550162	4.02730965852424e-4
1475.59546925567	4.96269082788597e-4
1476.59223300971	5.51065115619819e-4
1477.58899676376	5.63508356313302e-4
1478.5857605178	5.49875599629034e-4
1479.58252427185	5.56841043899127e-4
1480.57928802589	5.71356150419598e-4
1481.57605177994	5.91168367390175e-4
1482.57281553398	6.01877022740132e-4
1483.56957928803	5.72274637450458e-4
1484.56634304207	5.42051896985842e-4
1485.56310679612	4.75643778938243e-4
1486.55987055017	4.98148216910749e-4
1487.55663430421	4.38046039330757e-4
1488.55339805826	4.14276799545263e-4
1489.5501618123	4.97789856397069e-4
1490.54692556635	5.68919901213154e-4
1491.54368932039	5.84368551928925e-4
1492.54045307444	5.61328078902343e-4
1493.53721682848	5.00072522526222e-4
1494.53398058253	4.13906393300031e-4
1495.53074433657	4.79655007545145e-4
1496.52750809062	4.6486586063186e-4
1497.52427184466	4.47938596368049e-4
1498.52103559871	5.23396070244282e-4
1499.51779935275	5.29527347604382e-4
1500.5145631068	5.17731564981833e-4
1501.51132686085	5.03246572790243e-4
1502.50809061489	4.76080436707012e-4
1503.50485436894	3.44468773767039e-4
1504.50161812298	2.71429480499922e-4
1505.49838187703	2.1759710619288e-4
1506.49514563107	2.55691732226896e-4
1507.49190938512	3.25855107085912e-4
1508.48867313916	3.77127763438099e-4
