Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)	Valid:Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF
1431.73786407767	2.21743849279745e-4	1
1432.73462783172	2.43438211805362e-4	1
1433.73139158576	2.12537898940931e-4	1
1434.72815533981	1.5724196825029e-4	1
1435.72491909385	1.68929339288869e-4	1
1436.7216828479	2.66749713791869e-4	1
1437.71844660194	2.97764461106046e-4	1
1438.71521035599	3.02335816230128e-4	1
1439.71197411003	2.87097965816522e-4	1
1440.70873786408	3.09743941134767e-4	1
1441.70550161813	3.21416255008905e-4	0
1442.70226537217	3.21416255008905e-4	1
1443.69902912622	3.26270684824465e-4	1
1444.69579288026	3.28562385252282e-4	1
1445.69255663431	2.81057031443064e-4	1
1446.68932038835	3.38195959061201e-4	1
1447.6860841424	3.48988934532024e-4	1
1448.68284789644	3.64437585247795e-4	1
1449.67961165049	3.50344079331653e-4	0
1450.67637540453	3.74706571396095e-4	1
1451.67313915858	3.9534693241089e-4	1
1452.66990291262	3.22536508043265e-4	0
1453.66666666667	3.01480569289918e-4	1
1454.66343042071	2.23433263129949e-4	1
1455.66019417476	2.70471844841517e-4	0
1456.65695792881	2.94111593012824e-4	1
1457.65372168285	4.23807984635988e-4	1
1458.6504854369	4.57593250207184e-4	0
1459.64724919094	4.62775926207543e-4	1
1460.64401294499	4.80823443505714e-4	1
1461.64077669903	4.19902156180168e-4	0
1462.63754045308	4.19902156180168e-4	1
1463.63430420712	4.2837933976007e-4	1
1464.63106796117	4.99735242042759e-4	0
1465.62783171521	5.13157198424863e-4	1
1466.62459546926	5.14696040630664e-4	1
1467.6213592233	5.09636833378715e-4	1
1468.61812297735	4.88442368712517e-4	1
1469.61488673139	3.87466012542825e-4	1
1470.61165048544	3.2548470084068e-4	0
1471.60841423949	3.55026857472593e-4	1
1472.60517799353	4.65672924645861e-4	1
1473.60194174758	4.11629750036655e-4	0
1474.59870550162	4.29683290200602e-4	1
1475.59546925567	5.52631060721613e-4	1
1476.59223300971	5.82001565678906e-4	1
1477.58899676376	5.90731709621405e-4	1
1478.5857605178	5.51742688019634e-4	1
1479.58252427185	5.44873609601959e-4	1
1480.57928802589	6.05457616444041e-4	1
1481.57605177994	6.2305643024189e-4	1
1482.57281553398	5.99052298691128e-4	1
1483.56957928803	6.14130543161667e-4	1
1484.56634304207	5.67627996504174e-4	1
1485.56310679612	5.33267547251358e-4	1
1486.55987055017	5.31105338437727e-4	1
1487.55663430421	4.39949264916014e-4	1
1488.55339805826	4.36344579749e-4	1
1489.5501618123	5.42449406127067e-4	1
1490.54692556635	6.26649069677351e-4	1
1491.54368932039	6.22905858597487e-4	1
1492.54045307444	6.03485127902359e-4	1
1493.53721682848	5.11383464453793e-4	1
1494.53398058253	4.34887046231177e-4	1
1495.53074433657	5.1003434251994e-4	1
1496.52750809062	4.78838909232479e-4	1
1497.52427184466	5.16415568809749e-4	0
1498.52103559871	5.52465431912769e-4	1
1499.51779935275	5.42187411465805e-4	1
1500.5145631068	5.51414441834835e-4	1
1501.51132686085	5.31063178377295e-4	0
1502.50809061489	4.83744533407136e-4	1
1503.50485436894	2.57733483725004e-4	1
1504.50161812298	2.02335164316169e-4	0
1505.49838187703	2.02335164316169e-4	1
1506.49514563107	2.98655845240913e-4	1
1507.49190938512	3.30269867699815e-4	1
1508.48867313916	3.83355406650617e-4	1
1509.48543689321	4.17035272070731e-4	1
1510.48220064725	4.10045736337533e-4	1
1511.4789644013	4.33333146860936e-4	1
1512.47572815534	4.60969066474704e-4	1
1513.47249190939	4.31827430416904e-4	1
1514.46925566343	4.04158385041367e-4	1
1515.46601941748	2.97204334588866e-4	1
1516.46278317153	3.46905022973483e-4	1
1517.45954692557	4.39976367812006e-4	1
1518.45631067962	3.85553752658904e-4	1
1519.45307443366	2.5789610110096e-4	1
1520.44983818771	3.09000117211415e-4	0
1521.44660194175	3.09000117211415e-4	1
1522.4433656958	3.89044003376171e-4	1
1523.44012944984	3.31320857777749e-4	1
1524.43689320389	3.65883073034066e-4	1
1525.43365695793	3.80895065981068e-4	1
1526.43042071198	3.47188097664961e-4	1
1527.42718446602	3.61787524306298e-4	1
1528.42394822007	3.89634244222231e-4	1
1529.42071197411	3.70457439591036e-4	1
1530.41747572816	3.31203411895115e-4	1
1531.41423948221	2.53668049326117e-4	1
1532.41100323625	2.39297491584273e-4	1
1533.4077669903	3.35663344002338e-4	1
1534.40453074434	3.48648642615673e-4	1
1535.40129449839	3.03082651586368e-4	1
1536.39805825243	1.96240024150726e-4	0
1537.39482200648	1.47521062887618e-4	1
1538.39158576052	2.3783995806645e-4	0
1539.38834951457	2.3783995806645e-4	1
1540.38511326861	2.63416057584782e-4	1
1541.38187702266	3.59272977844764e-4	0
1542.3786407767	3.87459989677049e-4	1
1543.37540453075	4.01535426995862e-4	0
1544.37216828479	4.56283276900876e-4	1
1545.36893203884	5.41187615746968e-4	1
1546.36569579289	5.28334820180708e-4	1
1547.36245954693	4.6926857551421e-4	0
1548.35922330098	4.51886584884302e-4	1
1549.35598705502	5.46304040223789e-4	1
1550.35275080907	5.59692870844124e-4	0
1551.34951456311	5.39633716376726e-4	1
1552.34627831716	4.37401592692711e-4	1
1553.3430420712	4.36200030970373e-4	1
1554.33980582525	4.67937522177686e-4	1
1555.33656957929	3.02164164555508e-4	1
1556.33333333334	2.2196970674635e-4	1
1557.33009708738	2.1622690422881e-4	0
1558.32686084143	3.31284720583093e-4	1
1559.32362459547	5.63348750370235e-4	0
1560.32038834952	6.09125541701704e-4	1
1561.31715210357	6.41667085490129e-4	1
1562.31391585761	5.53438124735614e-4	0
1563.31067961166	5.62270657396308e-4	1
1564.3074433657	6.19237933339825e-4	1
1565.30420711975	6.9873675015184e-4	1
1566.30097087379	5.94544183657695e-4	0
1567.29773462784	4.54738411829299e-4	1
1568.29449838188	6.20689443991872e-4	0
1569.29126213593	6.83363385258271e-4	1
1570.28802588997	7.14037840656096e-4	1
1571.28478964402	7.08409472588304e-4	1
1572.28155339806	7.08048100641736e-4	1
1573.27831715211	5.9823921181135e-4	1
1574.27508090615	4.86331354257984e-4	1
1575.2718446602	5.70317206073216e-4	1
1576.26860841425	7.26312441107847e-4	0
1577.26537216829	7.28709541686747e-4	1
1578.26213592234	7.29877977647316e-4	0
1579.25889967638	7.43823923351943e-4	1
1580.25566343043	7.48118226650323e-4	1
1581.25242718447	7.66978830828271e-4	1
1582.24919093852	7.58799779104288e-4	1
1583.24595469256	7.67719643318735e-4	1
1584.24271844661	7.71005116599613e-4	1
1585.23948220065	7.60468112924275e-4	1
1586.2362459547	7.6486480494085e-4	1
1587.23300970874	7.35349751204929e-4	1
1588.22977346279	7.36683815974342e-4	1
1589.22653721683	7.27420648410655e-4	1
1590.22330097088	7.28290952515306e-4	1
1591.22006472493	7.51789163340874e-4	1
1592.21682847897	7.38279875405016e-4	1
1593.21359223302	7.17494965611595e-4	1
1594.21035598706	7.44167226701182e-4	1
1595.20711974111	7.51506088649395e-4	1
1596.20388349515	7.56839336294158e-4	1
1597.2006472492	7.56562284468456e-4	1
1598.19741100324	7.40399924158214e-4	1
1599.19417475729	7.28661358760538e-4	1
1600.19093851133	7.25508388526734e-4	0
1601.18770226538	7.25508388526734e-4	1
1602.18446601942	7.20837656117346e-4	1
1603.18122977347	7.31778191799685e-4	1
1604.17799352751	6.86934944663515e-4	1
1605.17475728156	6.82709904321561e-4	0
1606.17152103561	6.91500276921821e-4	1
1607.16828478965	6.36978284483413e-4	1
1608.1650485437	6.76909884579149e-4	0
1609.16181229774	6.80553718373707e-4	1
1610.15857605179	6.72883598807806e-4	1
1611.15533980583	6.89889160326707e-4	1
1612.15210355988	6.79855065943676e-4	1
1613.14886731392	5.85136467315382e-4	1
1614.14563106797	3.97304363788132e-4	0
1615.14239482201	3.2705666880825e-4	1
1616.13915857606	5.53959102625249e-4	1
1617.1359223301	6.2069245542476e-4	0
1618.13268608415	6.2069245542476e-4	1
1619.12944983819	5.93128810200305e-4	1
1620.12621359224	5.52001671248007e-4	1
1621.12297734629	4.69389032829733e-4	1
1622.11974110033	4.84870809307273e-4	1
1623.11650485438	5.16451706004405e-4	1
1624.11326860842	5.48896883940413e-4	1
1625.11003236247	5.25504073265928e-4	1
1626.10679611651	3.36368019298146e-4	1
1627.10355987056	4.69660061789659e-4	1
1628.1003236246	4.96678637661374e-4	1
1629.09708737865	4.61661696038959e-4	0
1630.09385113269	4.67482795811588e-4	1
1631.09061488674	4.67067218073035e-4	1
1632.08737864078	4.28126379397472e-4	1
1633.08414239483	3.553280007614e-4	1
1634.08090614887	2.97403089159478e-4	1
1635.07766990292	2.27956435327822e-4	1
1636.07443365696	3.39749858431442e-4	1
1637.07119741101	3.56818660040992e-4	1
1638.06796116506	3.78476885371952e-4	0
1639.0647249191	3.78476885371952e-4	1
1640.06148867315	3.36295744908832e-4	1
1641.05825242719	3.2928211771253e-4	1
1642.05501618124	3.155891323705e-4	1
1643.05177993528	2.65755940938808e-4	1
1644.04854368933	2.17235734246312e-4	1
1645.04530744337	1.74458330071355e-4	1
1646.04207119742	1.84540607380595e-4	1
1647.03883495146	2.45299277330186e-4	0
1648.03559870551	2.47795755194391e-4	1
1649.03236245955	2.10011306747845e-4	1
1650.0291262136	1.06595689938821e-4	1
1651.02588996765	9.61339720856845e-5	0
1652.02265372169	1.24814858911611e-4	1
1653.01941747574	1.60111863792616e-4	1
1654.01618122978	2.21147585567908e-4	1
1655.01294498383	2.3132020586379e-4	1
1656.00970873787	2.26971696773425e-4	1
1657.00647249192	2.21734814981081e-4	0
1658.00323624596	2.21734814981081e-4	1
1659.00000000001	2.15720983503616e-4	1
1661	3.26794674146988e-4	1
1662	3.36916100083773e-4	1
1663	4.60499282944166e-4	1
1664	4.75969013690154e-4	1
1665	4.86704771936104e-4	0
1666	4.95106669693804e-4	1
1667	3.28231127634595e-4	1
1668	3.30378279283785e-4	0
1669	3.30378279283785e-4	1
1670	4.34905114828506e-4	1
1671	5.65366410405238e-4	0
1672	5.65366410405238e-4	1
1673	5.12651277699668e-4	0
1674	3.2724337764731e-4	1
1675	5.90813018309383e-4	0
1676	6.26239514804575e-4	1
1677	6.42937910168892e-4	1
1678	5.98510240771276e-4	1
1679	5.0097896382553e-4	1
1680	6.01590936615766e-4	1
1681	5.94098491590262e-4	0
1682	5.94098491590262e-4	1
1683	1.98950313749984e-4	1
1684	3.26333924915114e-4	1
1685	5.16659494873682e-4	1
1686	6.9413226926599e-4	1
1687	6.36731346986591e-4	1
1688	6.89316988077975e-4	1
1689	7.18503795629096e-4	0
1690	7.18503795629096e-4	1
1691	7.83610974669052e-4	1
1692	7.83249602722484e-4	1
1693	7.49828720530744e-4	0
1694	6.32623752527271e-4	1
1695	5.31352275934549e-4	1
1696	6.93662485735452e-4	0
1697	7.30570607211571e-4	1
1698	2.94762062516646e-4	1
1699	1.99266514203231e-4	0
1700	1.99266514203231e-4	1
1701	7.76976788016645e-4	0
1702	7.76976788016645e-4	1
1703	7.30266452489876e-4	1
1704	6.93018039097406e-4	1
1705	6.81156004951319e-4	1
1706	6.07683065348321e-4	1
1707	8.80455644916319e-4	1
1708	8.74176807344705e-4	1
1709	7.86369447194518e-4	1
1710	8.24415890302326e-4	1
1711	8.93690892459363e-4	1
1712	8.1767329206595e-4	0
1713	8.1767329206595e-4	1
1714	6.28242117675137e-4	1
1715	6.89615119933893e-4	1
1716	4.78793737739158e-4	1
1717	4.54118056654357e-4	1
1718	6.07213281817783e-4	1
1719	8.71454472013894e-4	1
1720	8.53933955471135e-4	0
1721	8.53933955471135e-4	1
1722	8.26379344545344e-4	1
1723	7.86465813046937e-4	1
1724	8.47977341218543e-4	1
1725	8.56382250409131e-4	0
1726	8.56382250409131e-4	1
1727	8.49823349578927e-4	1
1728	8.15496026087879e-4	1
1729	5.7928826464676e-4	1
1730	6.52577506843587e-4	1
1731	7.33073107941552e-4	0
1732	6.26420200777858e-4	1
1733	3.76423088142292e-4	1
1734	3.60251693533385e-4	1
1735	7.33091176538881e-4	1
1736	7.36819330454305e-4	1
1737	7.14507624186634e-4	1
1738	7.25213268103704e-4	1
1739	6.10390343514691e-4	1
1740	7.26131755134564e-4	1
1741	7.33100210837545e-4	1
1742	5.81092112946711e-4	1
1743	7.03133442168415e-4	0
1744	7.39909060597459e-4	1
1745	7.47537020102926e-4	1
1746	6.74491703970033e-4	1
1747	6.26384063583202e-4	1
1748	7.40664930252363e-4	0
1749	7.40664930252363e-4	1
1750	7.41824331914268e-4	1
1751	7.37882366263791e-4	1
1752	9.19203751887046e-4	0
1753	9.19203751887046e-4	1
1754	9.38853351481667e-4	0
1755	9.21113000338079e-4	1
1756	8.36970554012667e-4	1
1757	9.74490648279023e-4	1
1758	9.95901936113162e-4	1
1759	9.78881317429821e-4	1
1760	7.94075703955076e-4	1
1761	6.84351135245556e-4	1
1762	9.79327009497254e-4	1
1763	0.00100728214099716	1
1764	0.00102691969486023	1
1765	0.00100926065240462	1
1766	9.25461509428444e-4	1
1767	6.35686379774433e-4	1
1768	8.9185994126342e-4	1
1769	9.09169657504015e-4	1
1770	6.31876917171031e-4	0
1771	6.31876917171031e-4	1
1772	6.32644832557488e-4	1
1773	9.09648475333217e-4	0
1774	8.32305844469055e-4	1
1775	8.11846169427545e-4	1
1776	8.97687063901825e-4	1
1777	8.80582125097618e-4	1
1778	8.17558857616203e-4	1
1779	7.19048864981836e-4	0
1780	7.19048864981836e-4	1
1781	8.05151754117377e-4	1
1782	8.42571819184467e-4	1
1783	8.35600352048598e-4	1
1784	7.44332855510026e-4	1
1785	7.5751992012686e-4	1
1786	8.15288237218603e-4	1
1787	7.89998223824636e-4	1
1788	7.84914925109583e-4	1
1789	6.92734964405928e-4	1
1790	6.3527080203588e-4	1
1791	5.29988096836256e-4	1
1792	4.67314155569856e-4	1
1793	6.22625795338897e-4	1
1794	7.09454439800462e-4	1
1795	6.55191430590427e-4	1
1796	6.47114767584638e-4	1
1797	6.56706181333123e-4	1
1798	5.14400920207633e-4	0
1799	5.14400920207633e-4	1
1800	6.21556736663634e-4	1
1801	5.84326391868492e-4	1
1802	5.64333488924632e-4	1
1803	6.09526062275816e-4	1
1804	6.50454446657502e-4	1
1805	6.38944750159319e-4	1
1806	6.14235943312749e-4	1
1807	5.95098287309099e-4	1
1808	5.86027851450249e-4	1
1809	5.07450533101981e-4	1
1810	5.07983556723168e-4	1
1811	5.47635093560314e-4	1
1812	5.39931848232645e-4	1
1813	5.38558634835687e-4	1
1814	5.4113642138787e-4	0
1815	5.36056134105706e-4	1
1816	5.03315835746668e-4	1
1817	4.76375557130042e-4	1
1818	4.86304251361991e-4	1
1819	4.76953752244551e-4	1
1820	4.48790831875371e-4	1
1821	4.35507401406118e-4	1
1822	4.23594172900935e-4	1
1823	4.01646850012721e-4	1
1824	3.62621691216292e-4	1
1825	2.82906051236336e-4	1
1826	3.60628122644394e-4	1
1827	3.73661604183937e-4	1
1828	3.33212037631454e-4	1
1829	2.80792025348914e-4	1
1830	2.7647363058743e-4	1
1831	3.19169726074409e-4	1
1832	3.10894308498008e-4	1
1833	2.85032122855309e-4	1
1834	2.93720106737375e-4	1
1835	2.67213474456631e-4	0
1836	2.67213474456631e-4	1
1837	2.49843529558275e-4	1
1838	2.69664780827516e-4	1
1839	2.47840926687712e-4	1
1840	2.51084239908158e-4	1
1841	2.29760283627773e-4	1
1842	2.13847872247239e-4	1
1843	1.31313531084055e-4	0
1844	1.31313531084055e-4	1
1845	1.87413514355809e-4	1
1846	1.83399274316019e-4	1
1847	1.54486507157711e-4	1
1848	1.58298981194001e-4	1
1849	1.67733800432307e-4	1
1850	1.48942459210784e-4	1
1851	1.31388816906256e-4	1
1852	1.46810364726035e-4	1
1853	1.51182965279504e-4	1
1854	1.30684141610449e-4	1
1855	1.18439655487579e-4	1
1856	1.17108602151054e-4	1
1857	1.15660102931895e-4	0
1858	1.15660102931895e-4	1
1859	1.09092167803026e-4	1
1860	1.11474211217485e-4	1
1861	9.35140254730683e-5	1
1862	9.29629332545525e-5	1
1863	8.35973769726718e-5	0
1864	7.65596583132649e-5	1
1865	8.67232443104828e-5	1
1866	6.45500639556635e-5	0
1867	5.63981151276728e-5	1
1868	4.89237386994966e-5	1
1869	5.77924085548467e-5	1
1870	7.88332901437537e-5	1
1871	6.56522483926952e-5	1
1872	7.42679578854478e-5	1
1873	5.60548117784335e-5	1
1874	5.8229066323616e-5	1
1875	7.86857299322385e-5	1
1876	7.43040950801046e-5	1
1877	6.66520441115326e-5	1
1878	6.4806035751149e-5	1
1879	6.35833939985948e-5	0
1880	6.38122628980877e-5	1
1881	4.06874697506401e-5	1
1882	2.94789165412638e-5	0
1883	3.5549965243602e-5	1
1884	4.37862341924585e-5	1
1885	4.65928896441347e-5	1
1886	3.68388585196936e-5	1
1887	2.74763136707009e-5	1
1888	2.59103685689074e-5	0
1889	2.59103685689074e-5	1
1890	2.94457907794951e-5	1
